X,Y,H
5544933.0513,7421897.0391,168.8109101336
5544931.7704,7421897.3933,168.7955692192
5544930.5786,7421897.7321,168.8972458288
5544929.3184,7421898.0784,168.9834283048
5544928.0936,7421898.4005,168.8113409144
5544926.8551,7421898.739,169.5140381336
5544925.6404,7421899.0129,170.47351013359997
5544924.3956,7421899.4119,170.942
5544923.1903,7421899.7703,171.429864
5544921.9648,7421900.2226,171.52942350479998
5544920.76,7421900.6257,171.5524381336
5544919.5208,7421901.0832,171.62878952399998
5544918.3261,7421901.4211,171.701628724
5544917.08,7421901.9222,172.0315518096
5544915.8803,7421902.2826,172.491156724
5544914.9396,7421902.903,173.3384465904
5544913.7656,7421903.2733,173.5712388952
5544912.4739,7421903.6877,173.6219032
5544911.2962,7421904.0862,173.56248502879998
5544909.9879,7421904.4871,173.3625672
5544908.7802,7421904.8214,173.27033641920002
5544907.4521,7421905.1871,173.30181580960001
5544906.2433,7421905.4682,173.2287158096
5544904.9345,7421905.8111,172.8863955048
5544903.7303,7421906.0536,172.627928724
5544902.3978,7421906.3152,172.5628235048
5544901.1966,7421906.5375,172.557756724
5544899.9927,7421906.8345,172.4573518096
5544898.5352,7421906.7681,172.5960875048
5544897.5318,7421907.2334,171.9555486096
5544896.3607,7421907.4728,171.72385352400002
5544895.0939,7421907.6484,171.4024563048
5544893.926,7421907.9683,171.27483813359999
5544892.6827,7421908.2158,170.7958409144
5544890.7565,7421907.815,171.66616152400002
5544889.5339,7421908.1083,171.548564
5544888.4542,7421908.6889,171.2621846096
5544887.3258,7421909.1072,171.1544178288
5544880.8286,7421912.4919,169.86235630480002
5544880.1774,7421912.869,169.3968049144
5544879.3639,7421913.4952,169.57716152400002
5544878.5505,7421914.1253,169.5215923048
5544877.7748,7421914.8109,169.5531563048
5544877.1949,7421915.6649,169.6029409144
5544876.5778,7421916.495,169.6915332192
5544876.0737,7421917.4074,169.828553524
5544875.4696,7421918.3023,170.1344972192
5544874.8648,7421919.2407,170.6287381336
5544874.2867,7421920.1692,171.2504081144
5544873.651,7421921.179,171.283192724
5544873.0708,7421922.1199,171.46007980960002
5544872.4393,7421923.1839,171.41525950480002
5544871.8329,7421924.1497,171.216892724
5544871.205,7421925.2634,171.1976032
5544870.6309,7421926.2607,171.1745235048
5544870.0435,7421927.3649,171.2522108952
5544869.5447,7421928.4241,171.0720206096
5544869.064,7421929.5262,171.29822072400003
5544868.3971,7421930.8924,172.2143388952
5544868.7465,7421931.3328,169.83860320000002
5544868.112,7421932.7957,170.9600312
5544867.6473,7421933.9885,171.21893641920002
5544867.2004,7421935.2598,171.34763120000002
5544866.781,7421936.4287,171.7670364192
5544866.3851,7421937.6502,171.7134644192
5544866.0199,7421938.7826,171.8115818288
5544865.6848,7421939.9383,172.18071089519998
5544865.3227,7421941.0732,171.9998850288
5544864.9822,7421942.2203,171.8743955048
5544864.5772,7421943.3827,171.900720724
5544864.2229,7421944.4987,171.6076692192
5544863.7538,7421945.6713,171.8254388952
5544863.3383,7421946.7452,172.3715158096
5544862.8314,7421947.9117,172.2382644192
5544862.3302,7421948.9583,171.85835950479998
5544861.7336,7421950.0845,172.0347672
5544861.1767,7421951.1174,172.0448108952
5544860.5385,7421952.1836,171.23045630480001
5544859.9163,7421953.2417,171.5282101336
5544859.2475,7421954.232,171.8401158096
5544858.5713,7421955.2893,171.83907211439998
5544857.8828,7421956.2276,171.8899955048
5544857.1095,7421957.2193,171.985620724
5544856.3886,7421958.1352,171.673620724
5544855.512,7421958.9808,171.0765769144
5544854.7208,7421959.9023,170.4468486096
5544853.779,7421960.5963,170.3222178288
5544852.9344,7421961.5043,170.6681923048
5544851.9822,7421962.1895,171.2419049144
5544851.0829,7421963.0137,171.42354659039998
5544850.1616,7421963.773,171.24345352400002
