nr,tryb,czas,Y,X,H
Area0661,Pomierzony,05/28/2015 10:27:41,7421988.4719,5545162.1577,241.6623
Area0662,Pomierzony,05/28/2015 10:27:42,7421989.2250,5545163.1282,241.6069
Area0663,Pomierzony,05/28/2015 10:27:43,7421990.1209,5545163.8787,241.6018
Area0664,Pomierzony,05/28/2015 10:27:44,7421991.0883,5545164.4560,241.6232
Area0665,Pomierzony,05/28/2015 10:27:45,7421992.1061,5545164.9546,241.6339
Area0666,Pomierzony,05/28/2015 10:27:46,7421993.1249,5545165.2854,241.6417
Area0667,Pomierzony,05/28/2015 10:27:47,7421994.1412,5545165.4709,241.6186
Area0668,Pomierzony,05/28/2015 10:27:48,7421995.1180,5545165.6274,241.6327
Area0669,Pomierzony,05/28/2015 10:27:49,7421996.0422,5545165.5969,241.5970
Area0670,Pomierzony,05/28/2015 10:27:50,7421996.9846,5545165.6529,241.6027
Area0671,Pomierzony,05/28/2015 10:27:51,7421997.9096,5545165.4871,241.5926
Area0672,Pomierzony,05/28/2015 10:27:52,7421998.8419,5545165.4115,241.5981
Area0673,Pomierzony,05/28/2015 10:27:53,7421999.8255,5545165.2325,241.5822
Area0674,Pomierzony,05/28/2015 10:27:54,7422000.8444,5545165.0984,241.5763
Area0675,Pomierzony,05/28/2015 10:27:55,7422001.8551,5545164.9632,241.5635
Area0676,Pomierzony,05/28/2015 10:27:56,7422002.9888,5545164.9676,241.5962
Area0677,Pomierzony,05/28/2015 10:27:57,7422004.0401,5545165.0678,241.6060
Area0678,Pomierzony,05/28/2015 10:27:58,7422005.2056,5545165.0841,241.5993
Area0679,Pomierzony,05/28/2015 10:27:59,7422006.3166,5545165.3543,241.6071
Area0680,Pomierzony,05/28/2015 10:28:00,7422007.4757,5545165.5728,241.6001
Area0681,Pomierzony,05/28/2015 10:28:01,7422008.6029,5545165.8785,241.6090
Area0682,Pomierzony,05/28/2015 10:28:02,7422009.7962,5545166.2308,241.5868
Area0683,Pomierzony,05/28/2015 10:28:03,7422010.9456,5545166.7428,241.6061
Area0684,Pomierzony,05/28/2015 10:28:04,7422012.1444,5545167.1852,241.6033
Area0685,Pomierzony,05/28/2015 10:28:05,7422013.3669,5545167.5833,241.6244
Area0686,Pomierzony,05/28/2015 10:28:06,7422014.5982,5545168.1106,241.5955
Area0687,Pomierzony,05/28/2015 10:28:07,7422015.8025,5545168.6101,241.5930
Area0688,Pomierzony,05/28/2015 10:28:08,7422017.0490,5545169.0146,241.6052
Area0689,Pomierzony,05/28/2015 10:28:09,7422018.2943,5545169.4878,241.5940
Area0690,Pomierzony,05/28/2015 10:28:10,7422019.5413,5545169.8681,241.5893
Area0691,Pomierzony,05/28/2015 10:28:11,7422020.7900,5545170.2681,241.6011
Area0692,Pomierzony,05/28/2015 10:28:12,7422022.0237,5545170.7939,241.5876
Area0693,Pomierzony,05/28/2015 10:28:13,7422023.2524,5545171.2285,241.5959
Area0694,Pomierzony,05/28/2015 10:28:14,7422024.5440,5545171.4946,241.6107
Area0695,Pomierzony,05/28/2015 10:28:15,7422025.7696,5545171.6822,241.6421
Area0696,Pomierzony,05/28/2015 10:28:16,7422026.9247,5545171.6880,241.6361
Area0697,Pomierzony,05/28/2015 10:28:17,7422028.0279,5545171.5237,241.5911
Area0698,Pomierzony,05/28/2015 10:28:18,7422029.0519,5545171.3076,241.5864
Area0699,Pomierzony,05/28/2015 10:28:19,7422029.9996,5545170.9270,241.5847
Area0700,Pomierzony,05/28/2015 10:28:20,7422030.9802,5545170.5173,241.5739
Area0701,Pomierzony,05/28/2015 10:28:21,7422031.9880,5545170.0934,241.5790
Area0702,Pomierzony,05/28/2015 10:28:22,7422032.9526,5545169.5629,241.5740
Area0703,Pomierzony,05/28/2015 10:28:23,7422033.9442,5545169.0500,241.5624
Area0704,Pomierzony,05/28/2015 10:28:24,7422034.8400,5545168.4184,241.5612
Area0705,Pomierzony,05/28/2015 10:28:25,7422035.8542,5545167.8202,241.5444
Area0706,Pomierzony,05/28/2015 10:28:26,7422036.7852,5545167.1378,241.5421
Area0707,Pomierzony,05/28/2015 10:28:27,7422037.7902,5545166.4769,241.5367
Area0708,Pomierzony,05/28/2015 10:28:28,7422038.7612,5545165.7748,241.5256
Area0709,Pomierzony,05/28/2015 10:28:29,7422039.7509,5545165.0720,241.6943
Area0710,Pomierzony,05/28/2015 10:28:30,7422040.7101,5545164.2850,241.7215
Area0711,Pomierzony,05/28/2015 10:28:31,7422041.6095,5545163.5062,241.7573
Area0712,Pomierzony,05/28/2015 10:28:32,7422042.5391,5545162.7507,241.6032
Area0713,Pomierzony,05/28/2015 10:28:33,7422043.4065,5545161.9547,241.6185
Area0714,Pomierzony,05/28/2015 10:28:34,7422044.3514,5545161.2203,241.5984
Area0715,Pomierzony,05/28/2015 10:28:35,7422045.1960,5545160.3903,241.5973
Area0716,Pomierzony,05/28/2015 10:28:36,7422046.0703,5545159.5701,241.6182
Area0717,Pomierzony,05/28/2015 10:28:37,7422046.9322,5545158.7378,241.6029
Area0718,Pomierzony,05/28/2015 10:28:38,7422047.7596,5545157.8735,241.6201
Area0719,Pomierzony,05/28/2015 10:28:39,7422048.7019,5545157.0938,241.6198
Area0720,Pomierzony,05/28/2015 10:28:40,7422049.5388,5545156.2137,241.6217
Area0721,Pomierzony,05/28/2015 10:28:41,7422050.4111,5545155.4483,241.6370
Area0722,Pomierzony,05/28/2015 10:28:42,7422051.2794,5545154.6798,241.5909
Area0723,Pomierzony,05/28/2015 10:28:43,7422052.2412,5545154.0703,241.5976
Area0724,Pomierzony,05/28/2015 10:28:44,7422053.2221,5545153.5276,241.6131
Area0725,Pomierzony,05/28/2015 10:28:45,7422054.1491,5545152.9465,241.6367
Area0726,Pomierzony,05/28/2015 10:28:46,7422054.9303,5545152.3183,241.6373
Area0727,Pomierzony,05/28/2015 10:28:47,7422055.6158,5545151.6701,241.6546
Area0728,Pomierzony,05/28/2015 10:28:48,7422056.2051,5545150.9716,241.6477
Area0729,Pomierzony,05/28/2015 10:28:49,7422056.6993,5545150.2784,241.6411
Area0730,Pomierzony,05/28/2015 10:28:50,7422057.2103,5545149.5279,241.6316
Area0731,Pomierzony,05/28/2015 10:28:51,7422057.5887,5545148.7985,241.6423
Area0732,Pomierzony,05/28/2015 10:28:52,7422057.8907,5545148.0119,241.6263
Area0733,Pomierzony,05/28/2015 10:28:53,7422058.1828,5545147.2580,241.6188
Area0734,Pomierzony,05/28/2015 10:28:54,7422058.3589,5545146.4843,241.6141
Area0735,Pomierzony,05/28/2015 10:28:55,7422058.4957,5545145.6803,241.6125
Area0736,Pomierzony,05/28/2015 10:28:56,7422058.5955,5545144.8758,241.6241
Area0737,Pomierzony,05/28/2015 10:28:57,7422058.5157,5545144.0371,241.6115
Area0738,Pomierzony,05/28/2015 10:28:58,7422058.4911,5545143.1669,241.6213
Area0739,Pomierzony,05/28/2015 10:28:59,7422058.2724,5545142.3489,241.6225
Area0740,Pomierzony,05/28/2015 10:29:00,7422058.0249,5545141.5285,241.6273
Area0741,Pomierzony,05/28/2015 10:29:01,7422057.7211,5545140.7202,241.6248
Area0742,Pomierzony,05/28/2015 10:29:02,7422057.2949,5545140.0442,241.6300
Area0743,Pomierzony,05/28/2015 10:29:03,7422056.9040,5545139.2503,241.6035
Area0744,Pomierzony,05/28/2015 10:29:04,7422056.4647,5545138.5528,241.5830
Area0745,Pomierzony,05/28/2015 10:29:05,7422056.0056,5545137.8297,241.5949
Area0746,Pomierzony,05/28/2015 10:29:06,7422055.5787,5545137.1031,241.5815
Area0747,Pomierzony,05/28/2015 10:29:07,7422055.0303,5545136.6402,241.6008
Area0748,Pomierzony,05/28/2015 10:29:08,7422054.4461,5545136.2663,241.6091
Area0749,Pomierzony,05/28/2015 10:29:09,7422053.8052,5545136.0247,241.6159
Area0750,Pomierzony,05/28/2015 10:29:10,7422053.1328,5545135.7627,241.6238
Area0751,Pomierzony,05/28/2015 10:29:11,7422052.4336,5545135.4235,241.6331
Area0752,Pomierzony,05/28/2015 10:29:12,7422051.7756,5545135.0827,241.6116
Area0753,Pomierzony,05/28/2015 10:29:13,7422051.1973,5545134.7344,241.6431
Area0754,Pomierzony,05/28/2015 10:29:14,7422050.6960,5545134.4392,241.6146
Area0755,Pomierzony,05/28/2015 10:29:15,7422050.3379,5545134.1573,241.6190
Area0756,Pomierzony,05/28/2015 10:29:16,7422050.0279,5545133.8759,241.6250
Area0757,Pomierzony,05/28/2015 10:29:17,7422049.7357,5545133.6607,241.6391
Area0758,Pomierzony,05/28/2015 10:29:18,7422049.4453,5545133.4561,241.6471
Area0759,Pomierzony,05/28/2015 10:29:19,7422049.1718,5545133.2705,241.6706
Area0760,Pomierzony,05/28/2015 10:29:20,7422048.9002,5545133.1228,241.6826
Area0761,Pomierzony,05/28/2015 10:29:21,7422048.7160,5545133.0570,241.7084
Area0762,Pomierzony,05/28/2015 10:29:22,7422048.6882,5545132.9467,241.7032
Area0763,Pomierzony,05/28/2015 10:29:23,7422048.5292,5545132.8169,241.7341
Area0764,Pomierzony,05/28/2015 10:29:24,7422048.5366,5545132.7979,241.7504
Area0765,Pomierzony,05/28/2015 10:29:25,7422048.5988,5545132.8650,241.7786
Area0766,Pomierzony,05/28/2015 10:29:26,7422048.5889,5545133.0436,241.7934
Area0767,Pomierzony,05/28/2015 10:29:27,7422048.4037,5545133.2681,241.8344
Area0768,Pomierzony,05/28/2015 10:29:28,7422048.1483,5545133.6296,241.8377
Area0769,Pomierzony,05/28/2015 10:29:29,7422047.8723,5545133.8989,241.8783
Area0770,Pomierzony,05/28/2015 10:29:30,7422047.5333,5545134.3021,241.9200
Area0771,Pomierzony,05/28/2015 10:29:31,7422047.5726,5545134.2969,241.9572
Area0772,Pomierzony,05/28/2015 10:29:32,7422047.7019,5545134.2434,241.5594
Area0773,Pomierzony,05/28/2015 10:29:33,7422047.6619,5545134.1982,241.5458
Area0774,Pomierzony,05/28/2015 10:29:34,7422047.7081,5545134.2456,241.6086
Area0775,Pomierzony,05/28/2015 10:29:35,7422047.6391,5545134.3107,241.6054
Area0776,Pomierzony,05/28/2015 10:29:36,7422047.6205,5545134.3389,241.6160
Area0777,Pomierzony,05/28/2015 10:29:37,7422047.6501,5545134.2954,241.6300
Area0778,Pomierzony,05/28/2015 10:29:38,7422047.6499,5545134.2846,241.6261
Area0779,Pomierzony,05/28/2015 10:29:39,7422047.6579,5545134.3132,241.6246
Area0780,Pomierzony,05/28/2015 10:29:40,7422047.6444,5545134.3262,241.6290
Area0781,Pomierzony,05/28/2015 10:29:41,7422047.6389,5545134.3604,241.6420
Area0782,Pomierzony,05/28/2015 10:29:42,7422047.6353,5545134.3401,241.6511
Area0783,Pomierzony,05/28/2015 10:29:43,7422047.6448,5545134.3427,241.6466
Area0784,Pomierzony,05/28/2015 10:29:44,7422047.6403,5545134.3208,241.6625
Area0785,Pomierzony,05/28/2015 10:29:45,7422047.6084,5545134.3735,241.6441
Area0786,Pomierzony,05/28/2015 10:29:46,7422047.6194,5545134.3577,241.6684
Area0787,Pomierzony,05/28/2015 10:29:47,7422047.6484,5545134.3414,241.5948
Area0788,Pomierzony,05/28/2015 10:29:48,7422047.6410,5545134.3014,241.6066
Area0789,Pomierzony,05/28/2015 10:29:49,7422047.6055,5545134.3379,241.6139
Area0790,Pomierzony,05/28/2015 10:29:50,7422047.5857,5545134.3537,241.5535
Area0791,Pomierzony,05/28/2015 10:29:51,7422047.5891,5545134.3714,241.5381
Area0792,Pomierzony,05/28/2015 10:29:52,7422047.5450,5545134.4054,241.5188
Area0793,Pomierzony,05/28/2015 10:29:53,7422047.5339,5545134.4713,241.4407
Area0794,Pomierzony,05/28/2015 10:29:54,7422047.5497,5545134.4090,241.4477
Area0795,Pomierzony,05/28/2015 10:29:55,7422047.5727,5545134.3823,241.4178
Area0796,Pomierzony,05/28/2015 10:29:56,7422047.5490,5545134.4294,241.3899
Area0797,Pomierzony,05/28/2015 10:29:57,7422047.5387,5545134.4510,241.3633
Area0798,Pomierzony,05/28/2015 10:29:58,7422047.5453,5545134.5273,241.2836
Area0799,Pomierzony,05/28/2015 10:29:59,7422047.6418,5545134.4625,241.6921
Area0800,Pomierzony,05/28/2015 10:30:00,7422047.7081,5545134.3732,241.7097
Area0801,Pomierzony,05/28/2015 10:30:01,7422047.7027,5545134.3970,241.7572
Area0802,Pomierzony,05/28/2015 10:30:02,7422047.6629,5545134.3787,241.5291
Area0803,Pomierzony,05/28/2015 10:30:03,7422047.6611,5545134.4009,241.5202
Area0804,Pomierzony,05/28/2015 10:30:04,7422047.6736,5545134.4036,241.4956
Area0805,Pomierzony,05/28/2015 10:30:05,7422047.6603,5545134.3792,241.4857
Area0806,Pomierzony,05/28/2015 10:30:06,7422047.6779,5545134.4025,241.4428
Area0807,Pomierzony,05/28/2015 10:30:07,7422047.6880,5545134.3847,241.4265
Area0808,Pomierzony,05/28/2015 10:30:08,7422047.6381,5545134.4058,241.4056
Area0809,Pomierzony,05/28/2015 10:30:09,7422047.6437,5545134.4123,241.3656
Area0810,Pomierzony,05/28/2015 10:30:10,7422047.6443,5545134.4274,241.3373
Area0811,Pomierzony,05/28/2015 10:30:11,7422047.6371,5545134.4496,241.3021
Area0812,Pomierzony,05/28/2015 10:30:12,7422047.6400,5545134.4634,241.2707
Area0813,Pomierzony,05/28/2015 10:30:13,7422047.6394,5545134.4711,241.2312
Area0814,Pomierzony,05/28/2015 10:30:14,7422047.6331,5545134.4832,241.1905
Area0815,Pomierzony,05/28/2015 10:30:15,7422047.6308,5545134.5154,241.1539
Area0816,Pomierzony,05/28/2015 10:30:16,7422047.6337,5545134.5369,241.1080
Area0817,Pomierzony,05/28/2015 10:30:17,7422047.6355,5545134.5588,241.0609
Area0818,Pomierzony,05/28/2015 10:30:18,7422047.6572,5545134.3271,241.6260
Area0819,Pomierzony,05/28/2015 10:30:19,7422047.5751,5545134.2398,241.7411
Area0820,Pomierzony,05/28/2015 10:30:20,7422047.6233,5545134.2542,241.6271
Area0821,Pomierzony,05/28/2015 10:30:21,7422047.6103,5545134.2517,241.6361
Area0822,Pomierzony,05/28/2015 10:30:22,7422047.6285,5545134.2595,241.6371
Area0823,Pomierzony,05/28/2015 10:30:23,7422047.6138,5545134.2686,241.6505
Area0824,Pomierzony,05/28/2015 10:30:24,7422047.6240,5545134.2858,241.6475
Area0825,Pomierzony,05/28/2015 10:30:25,7422047.6270,5545134.2869,241.6515
Area0826,Pomierzony,05/28/2015 10:30:26,7422047.6329,5545134.2878,241.6447
Area0827,Pomierzony,05/28/2015 10:30:27,7422047.6332,5545134.3010,241.6572
Area0828,Pomierzony,05/28/2015 10:30:28,7422047.6438,5545134.3299,241.6528
Area0829,Pomierzony,05/28/2015 10:30:29,7422047.6553,5545134.3492,241.6658
Area0830,Pomierzony,05/28/2015 10:30:30,7422047.6698,5545134.3696,241.6695
Area0831,Pomierzony,05/28/2015 10:30:31,7422047.6778,5545134.3890,241.6840
Area0832,Pomierzony,05/28/2015 10:30:32,7422047.6917,5545134.3999,241.6954
Area0833,Pomierzony,05/28/2015 10:30:33,7422047.7039,5545134.4259,241.7077
Area0834,Pomierzony,05/28/2015 10:30:34,7422047.7300,5545134.4402,241.7242
Area0835,Pomierzony,05/28/2015 10:30:35,7422047.7568,5545134.4531,241.7378
Area0836,Pomierzony,05/28/2015 10:30:36,7422047.7547,5545134.4734,241.7431
Area0837,Pomierzony,05/28/2015 10:30:37,7422047.7657,5545134.5093,241.7497
Area0838,Pomierzony,05/28/2015 10:30:38,7422047.7742,5545134.5529,241.7646
Area0839,Pomierzony,05/28/2015 10:30:39,7422047.7909,5545134.5792,241.7757
Area0840,Pomierzony,05/28/2015 10:30:40,7422047.8033,5545134.6035,241.7956
Area0841,Pomierzony,05/28/2015 10:30:41,7422047.8195,5545134.6323,241.8098
Area0842,Pomierzony,05/28/2015 10:30:42,7422047.8341,5545134.6615,241.8301
Area0843,Pomierzony,05/28/2015 10:30:43,7422047.8478,5545134.6977,241.8510
Area0844,Pomierzony,05/28/2015 10:30:44,7422047.8661,5545134.7360,241.8735
Area0845,Pomierzony,05/28/2015 10:30:45,7422047.8868,5545134.7686,241.8987
Area0846,Pomierzony,05/28/2015 10:30:46,7422047.9064,5545134.8066,241.9366
Area0847,Pomierzony,05/28/2015 10:30:47,7422047.9208,5545134.8473,241.9656
Area0848,Pomierzony,05/28/2015 10:30:48,7422047.9406,5545134.8894,241.9885
Area0849,Pomierzony,05/28/2015 10:30:49,7422047.9592,5545134.9310,242.0231
Area0850,Pomierzony,05/28/2015 10:30:50,7422047.9815,5545134.9761,242.0538
Area0851,Pomierzony,05/28/2015 10:30:51,7422048.0089,5545135.0267,242.0913
Area0852,Pomierzony,05/28/2015 10:30:52,7422048.0320,5545135.0740,242.1321
Area0853,Pomierzony,05/28/2015 10:30:53,7422048.0597,5545135.1313,242.1749
Area0854,Pomierzony,05/28/2015 10:30:54,7422048.0863,5545135.1804,242.2204
Area0855,Pomierzony,05/28/2015 10:30:55,7422048.1141,5545135.2353,242.2633
Area0856,Pomierzony,05/28/2015 10:30:56,7422048.1435,5545135.2867,242.3166
Area0857,Pomierzony,05/28/2015 10:30:57,7422048.1721,5545135.3490,242.3744
Area0858,Pomierzony,05/28/2015 10:30:58,7422048.2037,5545135.4045,242.4319
Area0859,Pomierzony,05/28/2015 10:30:59,7422048.2314,5545135.4687,242.4798
Area0860,Pomierzony,05/28/2015 10:31:00,7422048.2648,5545135.5334,242.5367
Area0861,Pomierzony,05/28/2015 10:31:01,7422048.2957,5545135.5989,242.5938
Area0862,Pomierzony,05/28/2015 10:31:02,7422048.3314,5545135.6667,242.6457
Area0863,Pomierzony,05/28/2015 10:31:03,7422048.3667,5545135.7409,242.7170
Area0864,Pomierzony,05/28/2015 10:31:04,7422048.3994,5545135.8141,242.7798
Area0865,Pomierzony,05/28/2015 10:31:05,7422048.4362,5545135.8897,242.8472
Area0866,Pomierzony,05/28/2015 10:31:06,7422048.4756,5545135.9654,242.9104
Area0867,Pomierzony,05/28/2015 10:31:07,7422048.5125,5545136.0433,242.9834
Area0868,Pomierzony,05/28/2015 10:31:08,7422048.5637,5545136.1220,243.0540
Area0869,Pomierzony,05/28/2015 10:31:09,7422048.6010,5545136.2059,243.1360
Area0870,Pomierzony,05/28/2015 10:31:10,7422048.5032,5545136.3735,242.7079
Area0871,Pomierzony,05/28/2015 10:31:11,7422048.5452,5545136.4581,242.7836
Area0872,Pomierzony,05/28/2015 10:31:12,7422048.5817,5545136.5446,242.8590
Area0873,Pomierzony,05/28/2015 10:31:13,7422048.6257,5545136.6531,242.9303
Area0874,Pomierzony,05/28/2015 10:31:14,7422048.6637,5545136.7428,243.0136
Area0875,Pomierzony,05/28/2015 10:31:15,7422048.7031,5545136.8532,243.0907
Area0876,Pomierzony,05/28/2015 10:31:16,7422048.7485,5545136.9423,243.1703
Area0877,Pomierzony,05/28/2015 10:31:17,7422048.7775,5545137.0642,243.2557
Area0878,Nawigacyjny,05/28/2015 10:31:18,7422048.2762,5545133.4530,239.2812
Area0879,Nawigacyjny,05/28/2015 10:31:19,7422048.2767,5545133.4609,239.2959
Area0880,Nawigacyjny,05/28/2015 10:31:20,7422048.2808,5545133.4695,239.2796
Area0881,Nawigacyjny,05/28/2015 10:31:21,7422048.2790,5545133.4619,239.2740
Area0882,Nawigacyjny,05/28/2015 10:31:22,7422048.2830,5545133.4521,239.2656
Area0883,Nawigacyjny,05/28/2015 10:31:23,7422048.2884,5545133.4562,239.2593
Area0884,Nawigacyjny,05/28/2015 10:31:24,7422048.2926,5545133.4658,239.2775
Area0885,Nawigacyjny,05/28/2015 10:31:25,7422048.2676,5545133.4719,239.3107
Area0886,Nawigacyjny,05/28/2015 10:31:26,7422048.2747,5545133.4666,239.2887
Area0887,Nawigacyjny,05/28/2015 10:31:27,7422048.2558,5545133.4503,239.2986
Area0888,Nawigacyjny,05/28/2015 10:31:28,7422048.2737,5545133.4588,239.2860
Area0889,Nawigacyjny,05/28/2015 10:31:29,7422048.2883,5545133.4759,239.3032
Area0890,Nawigacyjny,05/28/2015 10:31:30,7422048.2926,5545133.4290,239.2985
Area0891,Nawigacyjny,05/28/2015 10:31:31,7422048.2782,5545133.4414,239.2911
Area0892,Nawigacyjny,05/28/2015 10:31:32,7422048.2806,5545133.4353,239.2849
Area0893,Nawigacyjny,05/28/2015 10:31:33,7422048.2776,5545133.4399,239.2812
Area0894,Nawigacyjny,05/28/2015 10:31:34,7422048.2715,5545133.4377,239.2964
Area0895,Nawigacyjny,05/28/2015 10:31:35,7422048.2724,5545133.4437,239.2905
Area0896,Nawigacyjny,05/28/2015 10:31:36,7422048.2683,5545133.4397,239.2832
Area0897,Nawigacyjny,05/28/2015 10:31:37,7422048.2698,5545133.4410,239.2832
Area0898,Nawigacyjny,05/28/2015 10:31:38,7422048.2550,5545133.4503,239.2963
Area0899,Nawigacyjny,05/28/2015 10:31:39,7422048.2559,5545133.4831,239.3078
Area0900,Nawigacyjny,05/28/2015 10:31:40,7422048.2344,5545133.4743,239.3071
Area0901,Nawigacyjny,05/28/2015 10:31:41,7422048.2611,5545133.4867,239.3014
Area0902,Nawigacyjny,05/28/2015 10:31:42,7422048.2348,5545133.4757,239.2971
Area0903,Nawigacyjny,05/28/2015 10:31:43,7422048.2377,5545133.4843,239.2957
Area0904,Nawigacyjny,05/28/2015 10:31:44,7422048.2729,5545133.4727,239.3023
Area0905,Nawigacyjny,05/28/2015 10:31:45,7422048.3643,5545133.3500,239.2978
Area0906,Nawigacyjny,05/28/2015 10:31:46,7422048.3037,5545133.4426,239.2955
Area0907,Nawigacyjny,05/28/2015 10:31:47,7422048.2465,5545133.5279,239.2895
Area0908,Nawigacyjny,05/28/2015 10:31:48,7422048.2566,5545133.4768,239.2987
Area0909,Nawigacyjny,05/28/2015 10:31:49,7422048.2754,5545133.5008,239.3004
Area0910,Nawigacyjny,05/28/2015 10:31:50,7422048.2848,5545133.5127,239.3050
Area0911,Nawigacyjny,05/28/2015 10:31:51,7422048.2881,5545133.5066,239.3061
Area0912,Nawigacyjny,05/28/2015 10:31:52,7422048.2891,5545133.5042,239.3115
Area0913,Nawigacyjny,05/28/2015 10:31:53,7422048.2982,5545133.5246,239.3075
Area0914,Nawigacyjny,05/28/2015 10:31:54,7422048.2902,5545133.5243,239.3270
Area0915,Nawigacyjny,05/28/2015 10:31:55,7422048.3010,5545133.5421,239.3219
Area0916,Nawigacyjny,05/28/2015 10:31:56,7422048.3013,5545133.5645,239.3173
Area0917,Nawigacyjny,05/28/2015 10:31:57,7422048.3032,5545133.5530,239.3219
Area0918,Nawigacyjny,05/28/2015 10:31:58,7422048.2908,5545133.5447,239.3176
Area0919,Nawigacyjny,05/28/2015 10:31:59,7422048.2909,5545133.5664,239.3334
Area0920,Nawigacyjny,05/28/2015 10:32:00,7422048.3583,5545133.5402,239.3287
Area0921,Nawigacyjny,05/28/2015 10:32:01,7422048.3743,5545133.5337,239.3323
Area0922,Nawigacyjny,05/28/2015 10:32:02,7422048.3648,5545133.5088,239.3356
Area0923,Nawigacyjny,05/28/2015 10:32:03,7422048.3600,5545133.5031,239.3419
Area0924,Nawigacyjny,05/28/2015 10:32:04,7422048.3467,5545133.5034,239.3652
Area0925,Nawigacyjny,05/28/2015 10:32:05,7422048.3108,5545133.5237,239.3546
Area0926,Nawigacyjny,05/28/2015 10:32:06,7422048.2140,5545133.5486,239.3679
Area0927,Nawigacyjny,05/28/2015 10:32:07,7422048.0988,5545133.5379,239.3518
Area0928,Nawigacyjny,05/28/2015 10:32:08,7422048.0820,5545133.4656,239.3518
Area0929,Nawigacyjny,05/28/2015 10:32:09,7422048.3405,5545133.2686,239.3815
Area0930,Nawigacyjny,05/28/2015 10:32:10,7422048.8038,5545133.0840,239.3782
Area0931,Nawigacyjny,05/28/2015 10:32:11,7422049.2159,5545132.8707,239.3759
Area0932,Nawigacyjny,05/28/2015 10:32:12,7422049.4873,5545132.6373,239.3664
Area0933,Nawigacyjny,05/28/2015 10:32:13,7422049.7000,5545132.4189,239.3725
Area0934,Nawigacyjny,05/28/2015 10:32:14,7422049.7649,5545132.2237,239.3913
Area0935,Nawigacyjny,05/28/2015 10:32:15,7422049.6436,5545132.0579,239.3960
Area0936,Nawigacyjny,05/28/2015 10:32:16,7422049.4307,5545131.8484,239.3843
Area0937,Nawigacyjny,05/28/2015 10:32:17,7422049.1579,5545131.5237,239.4019
Area0938,Nawigacyjny,05/28/2015 10:32:18,7422048.8660,5545131.1036,239.3981
Area0939,Nawigacyjny,05/28/2015 10:32:19,7422048.6542,5545130.4931,239.4072
Area0940,Nawigacyjny,05/28/2015 10:32:20,7422048.6309,5545129.7615,239.4112
Area0941,Nawigacyjny,05/28/2015 10:32:21,7422048.8311,5545129.1467,239.4038
Area0942,Nawigacyjny,05/28/2015 10:32:22,7422049.2672,5545128.6771,239.4041
Area0943,Nawigacyjny,05/28/2015 10:32:23,7422049.7117,5545128.4996,239.3979
Area0944,Nawigacyjny,05/28/2015 10:32:24,7422050.2088,5545128.4607,239.4195
Area0945,Nawigacyjny,05/28/2015 10:32:25,7422050.6800,5545128.6084,239.4250
Area0946,Nawigacyjny,05/28/2015 10:32:26,7422051.0858,5545128.8033,239.4157
Area0947,Nawigacyjny,05/28/2015 10:32:27,7422051.4421,5545129.1145,239.4232
Area0948,Nawigacyjny,05/28/2015 10:32:28,7422051.8551,5545129.4750,239.4231
Area0949,Nawigacyjny,05/28/2015 10:32:29,7422052.1906,5545129.8709,239.4433
Area0950,Nawigacyjny,05/28/2015 10:32:30,7422052.4601,5545130.3614,239.4475
Area0951,Nawigacyjny,05/28/2015 10:32:31,7422052.6722,5545130.8871,239.4321
Area0952,Nawigacyjny,05/28/2015 10:32:32,7422052.8074,5545131.4148,239.4254
Area0953,Nawigacyjny,05/28/2015 10:32:33,7422052.8928,5545132.0334,239.4306
Area0954,Nawigacyjny,05/28/2015 10:32:34,7422052.8856,5545132.6022,239.4462
Area0955,Nawigacyjny,05/28/2015 10:32:35,7422052.5483,5545133.2517,239.4501
Area0956,Nawigacyjny,05/28/2015 10:32:36,7422052.2787,5545133.9762,239.4335
Area0957,Nawigacyjny,05/28/2015 10:32:37,7422051.8490,5545134.8020,239.4382
Area0958,Nawigacyjny,05/28/2015 10:32:38,7422051.6431,5545135.6701,239.4206
Area0959,Nawigacyjny,05/28/2015 10:32:39,7422051.4460,5545136.5581,239.4326
Area0960,Nawigacyjny,05/28/2015 10:32:40,7422051.3697,5545137.4714,239.4339
Area0961,Nawigacyjny,05/28/2015 10:32:41,7422051.4008,5545138.3754,239.4286
Area0962,Nawigacyjny,05/28/2015 10:32:42,7422051.3672,5545139.3203,239.4270
Area0963,Nawigacyjny,05/28/2015 10:32:43,7422051.4677,5545140.2284,239.4239
Area0964,Nawigacyjny,05/28/2015 10:32:44,7422051.5508,5545141.1479,239.4393
Area0965,Nawigacyjny,05/28/2015 10:32:45,7422051.7158,5545142.0437,239.4319
Area0966,Nawigacyjny,05/28/2015 10:32:46,7422051.8548,5545142.9393,239.4220
Area0967,Nawigacyjny,05/28/2015 10:32:47,7422052.0437,5545143.8457,239.4123
Area0968,Nawigacyjny,05/28/2015 10:32:48,7422052.1959,5545144.8172,239.4065
Area0969,Nawigacyjny,05/28/2015 10:32:49,7422052.3027,5545145.7405,239.4326
Area0970,Nawigacyjny,05/28/2015 10:32:50,7422052.4013,5545146.7145,239.4037
Area0971,Nawigacyjny,05/28/2015 10:32:51,7422052.4620,5545147.6749,239.4098
Area0972,Nawigacyjny,05/28/2015 10:32:52,7422052.4884,5545148.6087,239.3941
Area0973,Nawigacyjny,05/28/2015 10:32:53,7422052.4222,5545149.6042,239.3895
