nr,tryb,czas,Y,X,H
Auto1478,Pomierzony,2016-06-05 09:16:05,7421937.3688,5545078.8785,238.5627
Auto1479,Pomierzony,2016-06-05 09:16:06,7421937.8312,5545080.0930,238.5893
Auto1480,Pomierzony,2016-06-05 09:16:07,7421938.0434,5545081.3725,238.5682
Auto1481,Pomierzony,2016-06-05 09:16:08,7421938.3281,5545082.5642,238.5875
Auto1482,Pomierzony,2016-06-05 09:16:09,7421938.4465,5545083.8154,238.5550
Auto1483,Pomierzony,2016-06-05 09:16:10,7421938.5960,5545084.9674,238.5799
Auto1484,Pomierzony,2016-06-05 09:16:11,7421938.6198,5545086.1858,238.5633
Auto1485,Pomierzony,2016-06-05 09:16:12,7421938.7133,5545087.3514,238.5934
Auto1486,Pomierzony,2016-06-05 09:16:13,7421938.6297,5545088.5604,238.5740
Auto1487,Pomierzony,2016-06-05 09:16:14,7421938.6205,5545089.7762,238.5904
Auto1488,Pomierzony,2016-06-05 09:16:15,7421938.4925,5545091.0021,238.5809
Auto1489,Pomierzony,2016-06-05 09:16:16,7421938.5964,5545092.2175,238.5739
Auto1490,Pomierzony,2016-06-05 09:16:17,7421938.6938,5545093.4652,238.5834
Auto1491,Pomierzony,2016-06-05 09:16:18,7421939.0008,5545094.6069,238.5938
Auto1492,Pomierzony,2016-06-05 09:16:19,7421939.3807,5545095.8378,238.5687
Auto1493,Pomierzony,2016-06-05 09:16:20,7421939.7585,5545096.9693,238.5944
Auto1494,Pomierzony,2016-06-05 09:16:21,7421940.3135,5545098.2100,238.5623
Auto1495,Pomierzony,2016-06-05 09:16:22,7421940.9932,5545099.3150,238.5908
Auto1496,Pomierzony,2016-06-05 09:16:23,7421941.5520,5545100.5178,238.6039
Auto1497,Pomierzony,2016-06-05 09:16:24,7421942.3993,5545101.6324,238.5835
Auto1498,Pomierzony,2016-06-05 09:16:25,7421943.0167,5545102.8264,238.5842
Auto1499,Pomierzony,2016-06-05 09:16:26,7421943.6957,5545103.9944,238.6055
Auto1500,Pomierzony,2016-06-05 09:16:27,7421944.2675,5545105.1945,238.5860
Auto1501,Pomierzony,2016-06-05 09:16:28,7421944.8023,5545106.3578,238.6034
Auto1502,Pomierzony,2016-06-05 09:16:29,7421945.3060,5545107.5773,238.5889
Auto1503,Pomierzony,2016-06-05 09:16:30,7421945.7415,5545108.7270,238.5970
Auto1504,Pomierzony,2016-06-05 09:16:31,7421946.1821,5545109.9597,238.5790
Auto1505,Pomierzony,2016-06-05 09:16:32,7421946.5809,5545111.1101,238.5991
Auto1506,Pomierzony,2016-06-05 09:16:33,7421946.9606,5545112.3279,238.5849
Auto1507,Pomierzony,2016-06-05 09:16:34,7421947.3049,5545113.4924,238.5786
Auto1508,Pomierzony,2016-06-05 09:16:35,7421947.6417,5545114.6892,238.5843
Auto1509,Pomierzony,2016-06-05 09:16:36,7421947.9645,5545115.8939,238.5724
Auto1510,Pomierzony,2016-06-05 09:16:37,7421948.2210,5545117.0682,238.5820
Auto1511,Pomierzony,2016-06-05 09:16:38,7421948.5514,5545118.3299,238.5707
Auto1512,Pomierzony,2016-06-05 09:16:39,7421948.8408,5545119.4916,238.5793
Auto1513,Pomierzony,2016-06-05 09:16:40,7421949.2326,5545120.7271,238.5674
Auto1514,Pomierzony,2016-06-05 09:16:41,7421949.6790,5545121.8354,238.5709
Auto1515,Pomierzony,2016-06-05 09:16:42,7421950.0411,5545123.0814,238.5708
Auto1516,Pomierzony,2016-06-05 09:16:43,7421950.5478,5545124.1867,238.5846
Auto1517,Pomierzony,2016-06-05 09:16:44,7421950.9084,5545125.4562,238.5826
Auto1518,Pomierzony,2016-06-05 09:16:45,7421951.6125,5545126.5413,238.5645
Auto1519,Pomierzony,2016-06-05 09:16:46,7421952.2138,5545127.7675,238.5751
Auto1520,Pomierzony,2016-06-05 09:16:47,7421953.0204,5545128.8484,238.5697
Auto1521,Pomierzony,2016-06-05 09:16:48,7421953.8644,5545129.9439,238.5794
Auto1522,Pomierzony,2016-06-05 09:16:49,7421954.7204,5545130.9709,238.5888
Auto1523,Pomierzony,2016-06-05 09:16:50,7421955.7674,5545131.8764,238.5710
Auto1524,Pomierzony,2016-06-05 09:16:51,7421956.7842,5545132.7406,238.5708
Auto1525,Pomierzony,2016-06-05 09:16:52,7421957.8629,5545133.5431,238.5667
Auto1526,Pomierzony,2016-06-05 09:16:53,7421959.0717,5545134.2326,238.5587
Auto1527,Pomierzony,2016-06-05 09:16:54,7421960.1418,5545134.9895,238.5790
Auto1528,Pomierzony,2016-06-05 09:16:55,7421961.4021,5545135.6482,238.5681
Auto1529,Pomierzony,2016-06-05 09:16:56,7421962.5040,5545136.4271,238.5887
Auto1530,Pomierzony,2016-06-05 09:16:57,7421963.5806,5545137.1788,238.5853
Auto1531,Pomierzony,2016-06-05 09:16:58,7421964.5602,5545138.0828,238.5732
Auto1532,Pomierzony,2016-06-05 09:16:59,7421965.4606,5545138.9840,238.5897
Auto1533,Pomierzony,2016-06-05 09:17:00,7421966.2385,5545140.0231,238.5832
Auto1534,Pomierzony,2016-06-05 09:17:01,7421966.9397,5545141.1181,238.5719
Auto1535,Pomierzony,2016-06-05 09:17:02,7421967.5218,5545142.2169,238.5984
Auto1536,Pomierzony,2016-06-05 09:17:03,7421967.9968,5545143.4333,238.5676
Auto1537,Pomierzony,2016-06-05 09:17:04,7421968.3967,5545144.5412,238.5981
Auto1538,Pomierzony,2016-06-05 09:17:05,7421968.5771,5545145.7708,238.5695
Auto1539,Pomierzony,2016-06-05 09:17:06,7421968.7950,5545146.9257,238.5949
Auto1540,Pomierzony,2016-06-05 09:17:07,7421969.0003,5545148.1796,238.5743
Auto1541,Pomierzony,2016-06-05 09:17:08,7421969.2963,5545149.3469,238.5871
Auto1542,Pomierzony,2016-06-05 09:17:09,7421969.5521,5545150.6237,238.5883
Auto1543,Pomierzony,2016-06-05 09:17:10,7421970.0252,5545151.7722,238.5815
Auto1544,Pomierzony,2016-06-05 09:17:11,7421970.5402,5545152.9096,238.5850
Auto1545,Pomierzony,2016-06-05 09:17:12,7421971.4289,5545153.7706,238.5656
Auto1546,Pomierzony,2016-06-05 09:17:13,7421972.2708,5545154.6620,238.5645
Auto1547,Pomierzony,2016-06-05 09:17:14,7421973.2321,5545155.4863,238.5756
Auto1548,Pomierzony,2016-06-05 09:17:15,7421974.3198,5545156.1898,238.5817
Auto1549,Pomierzony,2016-06-05 09:17:16,7421975.2716,5545156.9710,238.5853
Auto1550,Pomierzony,2016-06-05 09:17:17,7421976.4808,5545157.5684,238.5791
Auto1551,Pomierzony,2016-06-05 09:17:18,7421977.5609,5545158.2559,238.5745
Auto1552,Pomierzony,2016-06-05 09:17:19,7421978.5924,5545159.0521,238.5845
Auto1553,Pomierzony,2016-06-05 09:17:20,7421979.5697,5545159.9043,238.5825
Auto1554,Pomierzony,2016-06-05 09:17:21,7421980.4608,5545160.7408,238.5802
Auto1555,Pomierzony,2016-06-05 09:17:22,7421981.3424,5545161.6976,238.5608
Auto1556,Pomierzony,2016-06-05 09:17:23,7421982.1637,5545162.5595,238.5787
Auto1557,Pomierzony,2016-06-05 09:17:24,7421982.9261,5545163.6067,238.5608
Auto1558,Pomierzony,2016-06-05 09:17:25,7421983.6994,5545164.5162,238.5903
Auto1559,Pomierzony,2016-06-05 09:17:26,7421984.3460,5545165.6134,238.5729
Auto1560,Pomierzony,2016-06-05 09:17:27,7421985.0489,5545166.5684,238.5901
Auto1561,Pomierzony,2016-06-05 09:17:28,7421985.5881,5545167.7253,238.5815
Auto1562,Pomierzony,2016-06-05 09:17:29,7421986.1870,5545168.7918,238.5834
Auto1563,Pomierzony,2016-06-05 09:17:30,7421986.6990,5545169.9855,238.5971
Auto1564,Pomierzony,2016-06-05 09:17:31,7421987.3687,5545171.0811,238.5974
Auto1565,Pomierzony,2016-06-05 09:17:32,7421988.0726,5545172.1593,238.5999
Auto1566,Pomierzony,2016-06-05 09:17:33,7421989.0305,5545173.0446,238.5794
Auto1567,Pomierzony,2016-06-05 09:17:34,7421990.0784,5545173.6695,238.5796
Auto1568,Pomierzony,2016-06-05 09:17:35,7421991.1973,5545174.3638,238.5912
Auto1569,Pomierzony,2016-06-05 09:17:36,7421992.4288,5545174.6664,238.5734
Auto1570,Pomierzony,2016-06-05 09:17:37,7421993.6644,5545175.0938,238.5943
Auto1571,Pomierzony,2016-06-05 09:17:38,7421994.9519,5545175.1524,238.5795
Auto1572,Pomierzony,2016-06-05 09:17:39,7421996.2903,5545175.2259,238.5652
Auto1573,Pomierzony,2016-06-05 09:17:40,7421997.5569,5545175.1769,238.5924
Auto1574,Pomierzony,2016-06-05 09:17:41,7421998.9443,5545175.0850,238.5715
Auto1575,Pomierzony,2016-06-05 09:17:42,7422000.2213,5545174.9876,238.5981
Auto1576,Pomierzony,2016-06-05 09:17:43,7422001.5604,5545174.8760,238.5743
Auto1577,Pomierzony,2016-06-05 09:17:44,7422002.7976,5545174.7874,238.5849
Auto1578,Pomierzony,2016-06-05 09:17:45,7422004.0319,5545174.8917,238.5792
Auto1579,Pomierzony,2016-06-05 09:17:46,7422005.1893,5545174.9039,238.5838
Auto1580,Pomierzony,2016-06-05 09:17:47,7422006.3093,5545175.1687,238.5827
Auto1581,Pomierzony,2016-06-05 09:17:48,7422007.4285,5545175.2842,238.5931
Auto1582,Pomierzony,2016-06-05 09:17:49,7422008.5526,5545175.6393,238.5692
Auto1583,Pomierzony,2016-06-05 09:17:50,7422009.7424,5545175.7457,238.5902
Auto1584,Pomierzony,2016-06-05 09:17:51,7422010.9288,5545176.1230,238.5678
Auto1585,Pomierzony,2016-06-05 09:17:52,7422012.1862,5545176.1687,238.5666
Auto1586,Pomierzony,2016-06-05 09:17:53,7422013.4795,5545176.3112,238.5549
Auto1587,Pomierzony,2016-06-05 09:17:54,7422014.7880,5545176.1386,238.5769
Auto1588,Pomierzony,2016-06-05 09:17:55,7422016.1837,5545176.0720,238.5582
Auto1589,Pomierzony,2016-06-05 09:17:56,7422017.4659,5545175.9021,238.5980
Auto1590,Pomierzony,2016-06-05 09:17:57,7422018.8093,5545175.9364,238.5691
Auto1591,Pomierzony,2016-06-05 09:17:58,7422020.0399,5545175.9366,238.6013
Auto1592,Pomierzony,2016-06-05 09:17:59,7422021.3020,5545176.1926,238.5715
Auto1593,Pomierzony,2016-06-05 09:18:00,7422022.4620,5545176.3732,238.6052
Auto1594,Pomierzony,2016-06-05 09:18:01,7422023.7007,5545176.7452,238.5727
Auto1595,Pomierzony,2016-06-05 09:18:02,7422024.8615,5545177.0399,238.5995
Auto1596,Pomierzony,2016-06-05 09:18:03,7422026.1502,5545177.3982,238.5825
Auto1597,Pomierzony,2016-06-05 09:18:04,7422027.3648,5545177.5636,238.5909
Auto1598,Pomierzony,2016-06-05 09:18:05,7422028.5216,5545177.4737,238.5893
Auto1599,Pomierzony,2016-06-05 09:18:06,7422029.6213,5545177.0905,238.5627
Auto1600,Pomierzony,2016-06-05 09:18:07,7422030.6758,5545176.6720,238.5766
Auto1601,Pomierzony,2016-06-05 09:18:08,7422031.5896,5545175.9305,238.5515
Auto1602,Pomierzony,2016-06-05 09:18:09,7422032.5607,5545175.2292,238.5625
Auto1603,Pomierzony,2016-06-05 09:18:10,7422033.2593,5545174.2593,238.5692
Auto1604,Pomierzony,2016-06-05 09:18:11,7422033.9429,5545173.2554,238.5633
Auto1605,Pomierzony,2016-06-05 09:18:12,7422034.4770,5545172.2053,238.5837
Auto1606,Pomierzony,2016-06-05 09:18:13,7422034.9427,5545170.9841,238.5636
Auto1607,Pomierzony,2016-06-05 09:18:14,7422035.3108,5545169.8429,238.5897
Auto1608,Pomierzony,2016-06-05 09:18:15,7422035.8054,5545168.6306,238.5695
Auto1609,Pomierzony,2016-06-05 09:18:16,7422036.2228,5545167.5008,238.5843
Auto1610,Pomierzony,2016-06-05 09:18:17,7422036.8590,5545166.4082,238.5709
Auto1611,Pomierzony,2016-06-05 09:18:18,7422037.3697,5545165.3500,238.5892
Auto1612,Pomierzony,2016-06-05 09:18:19,7422038.1763,5545164.4736,238.5771
Auto1613,Pomierzony,2016-06-05 09:18:20,7422038.8280,5545163.6067,238.6016
Auto1614,Pomierzony,2016-06-05 09:18:21,7422039.7001,5545162.8729,238.5823
Auto1615,Pomierzony,2016-06-05 09:18:22,7422040.4603,5545162.1550,238.5906
Auto1616,Pomierzony,2016-06-05 09:18:23,7422041.1289,5545161.3353,238.5678
Auto1617,Pomierzony,2016-06-05 09:18:24,7422041.7222,5545160.5339,238.5855
Auto1618,Pomierzony,2016-06-05 09:18:25,7422042.2879,5545159.7611,238.5714
Auto1619,Pomierzony,2016-06-05 09:18:26,7422042.8208,5545159.0399,238.5955
Auto1620,Pomierzony,2016-06-05 09:18:27,7422043.3181,5545158.3474,238.5899
Auto1621,Pomierzony,2016-06-05 09:18:28,7422043.7934,5545157.6899,238.5841
Auto1622,Pomierzony,2016-06-05 09:18:29,7422044.2335,5545157.0552,238.5805
Auto1623,Pomierzony,2016-06-05 09:18:30,7422044.6754,5545156.4621,238.5807
Auto1624,Pomierzony,2016-06-05 09:18:31,7422045.0838,5545155.8785,238.5750
Auto1625,Pomierzony,2016-06-05 09:18:32,7422045.4801,5545155.3263,238.5726
Auto1626,Pomierzony,2016-06-05 09:18:33,7422045.8509,5545154.7886,238.5857
Auto1627,Pomierzony,2016-06-05 09:18:34,7422046.2091,5545154.2746,238.5958
Auto1628,Pomierzony,2016-06-05 09:18:35,7422046.5561,5545153.7840,238.5988
Auto1629,Pomierzony,2016-06-05 09:18:36,7422046.8919,5545153.3297,238.6039
Auto1630,Pomierzony,2016-06-05 09:18:37,7422047.2266,5545152.8981,238.5883
Auto1631,Pomierzony,2016-06-05 09:18:38,7422047.5505,5545152.5124,238.6027
Auto1632,Pomierzony,2016-06-05 09:18:39,7422047.9023,5545152.1984,238.5946
Auto1633,Pomierzony,2016-06-05 09:18:40,7422048.2581,5545151.9015,238.5894
Auto1634,Pomierzony,2016-06-05 09:18:41,7422048.5751,5545151.5732,238.5855
Auto1635,Pomierzony,2016-06-05 09:18:42,7422048.8724,5545151.2467,238.5724
Auto1636,Pomierzony,2016-06-05 09:18:43,7422049.2561,5545150.9426,238.5643
Auto1637,Pomierzony,2016-06-05 09:18:44,7422049.6725,5545150.6627,238.5675
Auto1638,Pomierzony,2016-06-05 09:18:45,7422049.9538,5545150.2900,238.5759
Auto1639,Pomierzony,2016-06-05 09:18:46,7422050.2175,5545149.8370,238.5623
Auto1640,Pomierzony,2016-06-05 09:18:47,7422050.4699,5545149.4239,238.5779
Auto1641,Pomierzony,2016-06-05 09:18:48,7422050.8082,5545148.9822,238.5817
Auto1642,Pomierzony,2016-06-05 09:18:49,7422051.2138,5545148.5190,238.5769
Auto1643,Pomierzony,2016-06-05 09:18:50,7422051.4669,5545148.0221,238.5816
Auto1644,Pomierzony,2016-06-05 09:18:51,7422051.7100,5545147.4530,238.5723
Auto1645,Pomierzony,2016-06-05 09:18:52,7422051.9000,5545146.8839,238.5829
Auto1646,Pomierzony,2016-06-05 09:18:53,7422052.1118,5545146.3047,238.5871
Auto1647,Pomierzony,2016-06-05 09:18:54,7422052.2953,5545145.7107,238.5841
Auto1648,Pomierzony,2016-06-05 09:18:55,7422052.4203,5545145.1365,238.5824
Auto1649,Pomierzony,2016-06-05 09:18:56,7422052.5005,5545144.5294,238.5930
Auto1650,Pomierzony,2016-06-05 09:18:57,7422052.5251,5545143.8682,238.5942
Auto1651,Pomierzony,2016-06-05 09:18:58,7422052.5180,5545143.1808,238.5770
Auto1652,Pomierzony,2016-06-05 09:18:59,7422052.4489,5545142.5224,238.5930
Auto1653,Pomierzony,2016-06-05 09:19:00,7422052.2317,5545141.8781,238.5860
Auto1654,Pomierzony,2016-06-05 09:19:01,7422051.8384,5545141.2468,238.5844
Auto1655,Pomierzony,2016-06-05 09:19:02,7422051.2213,5545140.7928,238.5867
Auto1656,Pomierzony,2016-06-05 09:19:03,7422050.5283,5545140.6776,238.5809
Auto1657,Pomierzony,2016-06-05 09:19:04,7422049.8909,5545140.9234,238.5907
Auto1658,Pomierzony,2016-06-05 09:19:05,7422049.5249,5545141.3693,238.5886
Auto1659,Pomierzony,2016-06-05 09:19:06,7422049.4429,5545141.7654,238.5852
Auto1660,Pomierzony,2016-06-05 09:19:07,7422049.5834,5545142.0507,238.5868
Auto1661,Pomierzony,2016-06-05 09:19:08,7422049.8227,5545142.0807,238.5885
Auto1662,Pomierzony,2016-06-05 09:19:09,7422050.2214,5545141.9833,238.5902
Auto1663,Pomierzony,2016-06-05 09:19:10,7422050.6580,5545141.7798,238.5815
Auto1664,Pomierzony,2016-06-05 09:19:11,7422051.3424,5545141.5577,238.5840
Auto1665,Pomierzony,2016-06-05 09:19:12,7422052.0463,5545141.2616,238.5742
Auto1666,Pomierzony,2016-06-05 09:19:13,7422052.8208,5545140.8674,238.5754
Auto1667,Pomierzony,2016-06-05 09:19:14,7422053.5275,5545140.4251,238.5826
Auto1668,Pomierzony,2016-06-05 09:19:15,7422054.1945,5545139.9061,238.5712
Auto1669,Pomierzony,2016-06-05 09:19:16,7422054.6755,5545139.3884,238.5725
Auto1670,Pomierzony,2016-06-05 09:19:17,7422055.1040,5545138.8781,238.5735
Auto1671,Pomierzony,2016-06-05 09:19:18,7422055.2927,5545138.3851,238.5811
Auto1672,Pomierzony,2016-06-05 09:19:19,7422055.4717,5545137.8812,238.5813
Auto1673,Pomierzony,2016-06-05 09:19:20,7422055.4980,5545137.3170,238.5835
Auto1674,Pomierzony,2016-06-05 09:19:21,7422055.5382,5545136.7367,238.5573
Auto1675,Pomierzony,2016-06-05 09:19:22,7422055.4854,5545136.1071,238.5753
Auto1676,Pomierzony,2016-06-05 09:19:23,7422055.4416,5545135.4693,238.5821
Auto1677,Pomierzony,2016-06-05 09:19:24,7422055.3381,5545134.8245,238.5876
Auto1678,Pomierzony,2016-06-05 09:19:25,7422055.2049,5545134.2966,238.5900
Auto1679,Pomierzony,2016-06-05 09:19:26,7422054.9608,5545133.8801,238.5794
Auto1680,Pomierzony,2016-06-05 09:19:27,7422054.5742,5545133.6193,238.5796
Auto1681,Pomierzony,2016-06-05 09:19:28,7422054.1870,5545133.2376,238.5617
Auto1682,Pomierzony,2016-06-05 09:19:29,7422053.8220,5545132.8644,238.5569
Auto1683,Pomierzony,2016-06-05 09:19:30,7422053.4775,5545132.4791,238.5650
Auto1684,Pomierzony,2016-06-05 09:19:31,7422053.1439,5545132.0448,238.5649
Auto1685,Pomierzony,2016-06-05 09:19:32,7422052.8192,5545131.6370,238.5558
Auto1686,Pomierzony,2016-06-05 09:19:33,7422052.5027,5545131.1589,238.5648
Auto1687,Pomierzony,2016-06-05 09:19:34,7422052.1239,5545130.7926,238.5732
Auto1688,Pomierzony,2016-06-05 09:19:35,7422051.7034,5545130.3568,238.5639
Auto1689,Pomierzony,2016-06-05 09:19:36,7422051.2586,5545129.8440,238.5838
Auto1690,Pomierzony,2016-06-05 09:19:37,7422050.8011,5545129.3607,238.5712
Auto1691,Pomierzony,2016-06-05 09:19:38,7422050.3578,5545129.0655,238.5700
Auto1692,Pomierzony,2016-06-05 09:19:39,7422049.9355,5545128.8501,238.5700
Auto1693,Pomierzony,2016-06-05 09:19:40,7422049.5139,5545128.6494,238.5490
Auto1694,Pomierzony,2016-06-05 09:19:41,7422049.0734,5545128.4164,238.5422
Auto1695,Pomierzony,2016-06-05 09:19:42,7422048.6536,5545128.2488,238.5415
Auto1696,Pomierzony,2016-06-05 09:19:43,7422048.2593,5545128.1463,238.5612
Auto1697,Pomierzony,2016-06-05 09:19:44,7422047.8792,5545128.0857,238.5487
Auto1698,Pomierzony,2016-06-05 09:19:45,7422047.5612,5545128.0978,238.5487
Auto1699,Pomierzony,2016-06-05 09:19:46,7422047.4866,5545128.1819,238.5675
Auto1700,Pomierzony,2016-06-05 09:19:47,7422047.6292,5545128.2700,238.5681
Auto1701,Pomierzony,2016-06-05 09:19:48,7422047.8043,5545128.3813,238.5614
Auto1702,Pomierzony,2016-06-05 09:19:49,7422047.8779,5545128.4882,238.5748
Auto1703,Pomierzony,2016-06-05 09:19:50,7422047.9441,5545128.5602,238.5715
Auto1704,Pomierzony,2016-06-05 09:19:51,7422048.0285,5545128.6386,238.5825
Auto1705,Pomierzony,2016-06-05 09:19:52,7422047.9960,5545128.6127,238.5871
Auto1706,Pomierzony,2016-06-05 09:19:53,7422047.8429,5545128.4141,238.5788
Auto1707,Pomierzony,2016-06-05 09:19:54,7422047.7508,5545128.2535,238.5725
Auto1708,Pomierzony,2016-06-05 09:19:55,7422047.7575,5545128.2503,238.5719
Auto1709,Pomierzony,2016-06-05 09:19:56,7422047.7629,5545128.2459,238.5621
Auto1710,Pomierzony,2016-06-05 09:19:57,7422047.7588,5545128.2691,238.5585
Auto1711,Pomierzony,2016-06-05 09:19:58,7422047.7676,5545128.3083,238.5664
Auto1712,Pomierzony,2016-06-05 09:19:59,7422047.7666,5545128.3063,238.5723
Auto1713,Pomierzony,2016-06-05 09:20:00,7422047.7558,5545128.2929,238.5742
Auto1714,Pomierzony,2016-06-05 09:20:01,7422047.7552,5545128.2872,238.5711
Auto1715,Pomierzony,2016-06-05 09:20:02,7422047.7529,5545128.2896,238.5787
Auto1716,Pomierzony,2016-06-05 09:20:03,7422047.7526,5545128.2541,238.5706
Auto1717,Pomierzony,2016-06-05 09:20:04,7422047.7648,5545128.3005,238.5435
Auto1718,Pomierzony,2016-06-05 09:20:05,7422047.7622,5545128.3033,238.5482
Auto1719,Pomierzony,2016-06-05 09:20:06,7422047.7611,5545128.3153,238.5551
Auto1720,Pomierzony,2016-06-05 09:20:07,7422047.7543,5545128.2958,238.5519
Auto1721,Pomierzony,2016-06-05 09:20:08,7422047.7574,5545128.2976,238.5554
Auto1722,Pomierzony,2016-06-05 09:20:09,7422047.7692,5545128.2845,238.5416
Auto1723,Pomierzony,2016-06-05 09:20:10,7422047.7793,5545128.2959,238.5321
Auto1724,Pomierzony,2016-06-05 09:20:11,7422047.7762,5545128.2968,238.5347
Auto1725,Pomierzony,2016-06-05 09:20:12,7422047.7813,5545128.2793,238.5364
Auto1726,Pomierzony,2016-06-05 09:20:13,7422047.7907,5545128.2915,238.5200
Auto1727,Pomierzony,2016-06-05 09:20:14,7422047.7870,5545128.2932,238.5364
Auto1728,Pomierzony,2016-06-05 09:20:15,7422047.7860,5545128.2973,238.5314
Auto1729,Pomierzony,2016-06-05 09:20:16,7422047.7954,5545128.2979,238.5330
Auto1730,Pomierzony,2016-06-05 09:20:17,7422047.7800,5545128.2836,238.5312
Auto1731,Pomierzony,2016-06-05 09:20:18,7422047.7775,5545128.2883,238.5340
Auto1732,Pomierzony,2016-06-05 09:20:19,7422047.7749,5545128.2830,238.5276
Auto1733,Pomierzony,2016-06-05 09:20:20,7422047.7734,5545128.2882,238.5480
Auto1734,Pomierzony,2016-06-05 09:20:21,7422047.7779,5545128.2815,238.5249
Auto1735,Pomierzony,2016-06-05 09:20:22,7422047.7899,5545128.2952,238.5256
Auto1736,Pomierzony,2016-06-05 09:20:23,7422047.7694,5545128.2529,238.5671
Auto1737,Pomierzony,2016-06-05 09:20:24,7422047.7710,5545128.2473,238.5788
Auto1738,Pomierzony,2016-06-05 09:20:25,7422047.7915,5545128.2618,238.5759
Auto1739,Pomierzony,2016-06-05 09:20:26,7422047.7945,5545128.2711,238.5681
Auto1740,Pomierzony,2016-06-05 09:20:27,7422047.7955,5545128.2641,238.5649
Auto1741,Pomierzony,2016-06-05 09:20:28,7422047.7875,5545128.2447,238.5623
Auto1742,Pomierzony,2016-06-05 09:20:29,7422047.7875,5545128.2421,238.5636
Auto1743,Pomierzony,2016-06-05 09:20:30,7422047.7908,5545128.2467,238.5670
Auto1744,Pomierzony,2016-06-05 09:20:31,7422047.7962,5545128.2410,238.5680
Auto1745,Pomierzony,2016-06-05 09:20:32,7422047.7939,5545128.2376,238.5751
Auto1746,Pomierzony,2016-06-05 09:20:33,7422047.7967,5545128.2423,238.5738
Auto1747,Pomierzony,2016-06-05 09:20:34,7422047.8002,5545128.2446,238.5683
Auto1748,Pomierzony,2016-06-05 09:20:35,7422047.8001,5545128.2430,238.5765
Auto1749,Pomierzony,2016-06-05 09:20:36,7422047.8017,5545128.2470,238.5795
Auto1750,Pomierzony,2016-06-05 09:20:37,7422047.8023,5545128.2452,238.5839
Auto1751,Pomierzony,2016-06-05 09:20:38,7422047.8017,5545128.2468,238.5802
Auto1752,Pomierzony,2016-06-05 09:20:39,7422047.8020,5545128.2501,238.5794
Auto1753,Pomierzony,2016-06-05 09:20:40,7422047.7733,5545128.2392,238.6184
Auto1754,Pomierzony,2016-06-05 09:20:41,7422047.7519,5545128.2060,238.6040
Auto1755,Pomierzony,2016-06-05 09:20:42,7422047.7653,5545128.2483,238.5975
Auto1756,Pomierzony,2016-06-05 09:20:43,7422047.7621,5545128.2323,238.5849
Auto1757,Pomierzony,2016-06-05 09:20:44,7422047.7669,5545128.2339,238.5814
Auto1758,Pomierzony,2016-06-05 09:20:45,7422047.7716,5545128.2519,238.5798
Auto1759,Pomierzony,2016-06-05 09:20:46,7422047.7675,5545128.2393,238.5799
Auto1760,Pomierzony,2016-06-05 09:20:47,7422047.7695,5545128.2492,238.5858
Auto1761,Pomierzony,2016-06-05 09:20:48,7422047.7680,5545128.2456,238.5877
Auto1762,Pomierzony,2016-06-05 09:20:49,7422047.7626,5545128.2427,238.6006
Auto1763,Pomierzony,2016-06-05 09:20:50,7422047.7594,5545128.2398,238.6047
Auto1764,Pomierzony,2016-06-05 09:20:51,7422047.7579,5545128.2416,238.6168
Auto1765,Pomierzony,2016-06-05 09:20:52,7422047.7542,5545128.2369,238.6202
Auto1766,Pomierzony,2016-06-05 09:20:53,7422047.7472,5545128.2268,238.6112
Auto1767,Pomierzony,2016-06-05 09:20:54,7422047.7499,5545128.2512,238.6275
Auto1768,Pomierzony,2016-06-05 09:20:55,7422047.7475,5545128.2285,238.6164
Auto1769,Pomierzony,2016-06-05 09:20:56,7422047.7435,5545128.2220,238.6204
Auto1770,Pomierzony,2016-06-05 09:20:57,7422047.7489,5545128.2278,238.6206
Auto1771,Pomierzony,2016-06-05 09:20:58,7422047.7494,5545128.2342,238.6285
Auto1772,Pomierzony,2016-06-05 09:20:59,7422047.7665,5545128.2580,238.6342
Auto1773,Pomierzony,2016-06-05 09:21:00,7422047.7481,5545128.2419,238.6383
Auto1774,Pomierzony,2016-06-05 09:21:01,7422047.7485,5545128.2488,238.6362
Auto1775,Pomierzony,2016-06-05 09:21:02,7422047.7469,5545128.2485,238.6433
Auto1776,Pomierzony,2016-06-05 09:21:03,7422047.7443,5545128.2524,238.6461
Auto1777,Pomierzony,2016-06-05 09:21:04,7422047.7426,5545128.2513,238.6501
Auto1778,Pomierzony,2016-06-05 09:21:05,7422047.7344,5545128.2299,238.6562
Auto1779,Pomierzony,2016-06-05 09:21:06,7422047.7390,5545128.2439,238.6388
Auto1780,Pomierzony,2016-06-05 09:21:07,7422047.7410,5545128.2376,238.6341
Auto1781,Pomierzony,2016-06-05 09:21:08,7422047.7420,5545128.2449,238.6250
Auto1782,Pomierzony,2016-06-05 09:21:09,7422047.7666,5545128.2856,238.5964
Auto1783,Pomierzony,2016-06-05 09:21:10,7422047.7832,5545128.2928,238.5793
Auto1784,Pomierzony,2016-06-05 09:21:11,7422047.7464,5545128.2870,238.5872
Auto1785,Pomierzony,2016-06-05 09:21:12,7422047.7524,5545128.2987,238.5765
Auto1786,Pomierzony,2016-06-05 09:21:13,7422047.7846,5545128.3198,238.5827
Auto1787,Pomierzony,2016-06-05 09:21:14,7422047.8248,5545128.3427,238.5896
