nr,tryb,czas,Y,X,H
Area4811,Pomierzony,05/28/2015 12:02:01,7422047.5951,5545134.2335,241.6271
Area4812,Pomierzony,05/28/2015 12:02:02,7422047.6075,5545134.2238,241.6524
Area4813,Pomierzony,05/28/2015 12:02:03,7422047.6146,5545134.2138,241.6689
Area4814,Pomierzony,05/28/2015 12:02:04,7422047.6077,5545134.2574,241.5307
Area4815,Pomierzony,05/28/2015 12:02:05,7422047.6037,5545134.2147,241.7386
Area4816,Pomierzony,05/28/2015 12:02:06,7422047.6017,5545134.2594,241.5552
Area4817,Pomierzony,05/28/2015 12:02:07,7422047.5990,5545134.2491,241.5815
Area4818,Pomierzony,05/28/2015 12:02:08,7422047.6033,5545134.2496,241.5824
Area4819,Pomierzony,05/28/2015 12:02:09,7422047.6073,5545134.2503,241.5773
Area4820,Pomierzony,05/28/2015 12:02:10,7422047.5924,5545134.2427,241.6308
Area4821,Pomierzony,05/28/2015 12:02:11,7422047.5880,5545134.2486,241.6515
Area4822,Pomierzony,05/28/2015 12:02:12,7422047.5981,5545134.2513,241.6173
Area4823,Pomierzony,05/28/2015 12:02:13,7422047.5981,5545134.2415,241.6129
Area4824,Pomierzony,05/28/2015 12:02:14,7422047.5928,5545134.2512,241.6085
Area4825,Pomierzony,05/28/2015 12:02:15,7422047.5920,5545134.2551,241.6006
Area4826,Pomierzony,05/28/2015 12:02:16,7422047.5969,5545134.2390,241.6271
Area4827,Pomierzony,05/28/2015 12:02:17,7422047.5922,5545134.2433,241.6616
Area4828,Pomierzony,05/28/2015 12:02:18,7422047.5940,5545134.2495,241.6368
Area4829,Pomierzony,05/28/2015 12:02:19,7422047.5976,5545134.2447,241.6495
Area4830,Pomierzony,05/28/2015 12:02:20,7422047.6024,5545134.2301,241.6621
Area4831,Pomierzony,05/28/2015 12:02:21,7422047.6073,5545134.2221,241.6903
Area4832,Pomierzony,05/28/2015 12:02:22,7422047.6072,5545134.2183,241.7184
Area4833,Pomierzony,05/28/2015 12:02:23,7422047.5920,5545134.2605,241.6271
Area4834,Pomierzony,05/28/2015 12:02:24,7422047.5927,5545134.2600,241.6233
Area4835,Pomierzony,05/28/2015 12:02:25,7422047.5920,5545134.2418,241.6797
Area4836,Pomierzony,05/28/2015 12:02:26,7422047.5964,5545134.2410,241.6296
Area4837,Pomierzony,05/28/2015 12:02:27,7422047.5984,5545134.2391,241.6376
Area4838,Pomierzony,05/28/2015 12:02:28,7422047.5977,5545134.2523,241.6323
Area4839,Pomierzony,05/28/2015 12:02:29,7422047.6080,5545134.2588,241.6122
Area4840,Pomierzony,05/28/2015 12:02:30,7422047.5922,5545134.2624,241.6060
Area4841,Pomierzony,05/28/2015 12:02:31,7422047.6023,5545134.2469,241.6135
Area4842,Pomierzony,05/28/2015 12:02:32,7422047.5986,5545134.2534,241.5891
Area4843,Pomierzony,05/28/2015 12:02:33,7422047.5999,5545134.2485,241.5966
Area4844,Pomierzony,05/28/2015 12:02:34,7422047.5984,5545134.2430,241.6433
Area4845,Pomierzony,05/28/2015 12:02:35,7422047.5940,5545134.2494,241.6373
Area4846,Pomierzony,05/28/2015 12:02:36,7422047.5916,5545134.2472,241.6446
Area4847,Pomierzony,05/28/2015 12:02:37,7422047.5951,5545134.2424,241.6572
Area4848,Pomierzony,05/28/2015 12:02:38,7422047.5909,5545134.2481,241.6586
Area4849,Pomierzony,05/28/2015 12:02:39,7422047.5892,5545134.2482,241.6578
Area4850,Pomierzony,05/28/2015 12:02:40,7422047.5904,5545134.2533,241.6177
Area4851,Pomierzony,05/28/2015 12:02:41,7422047.5930,5545134.2530,241.6133
Area4852,Pomierzony,05/28/2015 12:02:42,7422047.5899,5545134.2567,241.6128
Area4853,Pomierzony,05/28/2015 12:02:43,7422047.5889,5545134.2599,241.6203
Area4854,Pomierzony,05/28/2015 12:02:44,7422047.5853,5545134.2744,241.6505
Area4855,Pomierzony,05/28/2015 12:02:45,7422047.5861,5545134.2526,241.6406
Area4856,Pomierzony,05/28/2015 12:02:46,7422047.5931,5545134.2467,241.6398
Area4857,Pomierzony,05/28/2015 12:02:47,7422047.5917,5545134.2529,241.6323
Area4858,Pomierzony,05/28/2015 12:02:48,7422047.9674,5545133.6506,242.1661
Area4859,Pomierzony,05/28/2015 12:02:49,7422047.9293,5545133.6598,242.1801
Area4860,Pomierzony,05/28/2015 12:02:50,7422047.9408,5545133.6282,242.1947
Area4861,Pomierzony,05/28/2015 12:02:51,7422047.9511,5545133.6369,242.1589
Area4862,Pomierzony,05/28/2015 12:02:52,7422048.0085,5545133.5973,241.6590
Area4863,Pomierzony,05/28/2015 12:02:53,7422047.9263,5545133.6149,242.2344
Area4864,Pomierzony,05/28/2015 12:02:54,7422047.9929,5545133.5814,241.7564
Area4865,Pomierzony,05/28/2015 12:02:55,7422047.9916,5545133.5916,241.7954
Area4866,Pomierzony,05/28/2015 12:02:56,7422047.9860,5545133.6018,241.8225
Area4867,Pomierzony,05/28/2015 12:02:57,7422047.9794,5545133.5976,241.8244
Area4868,Pomierzony,05/28/2015 12:02:58,7422047.9391,5545133.6178,242.1590
Area4869,Pomierzony,05/28/2015 12:02:59,7422047.5680,5545134.2306,241.6054
Area4870,Pomierzony,05/28/2015 12:03:00,7422047.5614,5545134.2384,241.5834
Area4871,Pomierzony,05/28/2015 12:03:01,7422047.5460,5545134.2483,241.5901
Area4872,Pomierzony,05/28/2015 12:03:02,7422047.5395,5545134.2460,241.5822
Area4873,Pomierzony,05/28/2015 12:03:03,7422047.5466,5545134.2393,241.5802
Area4874,Pomierzony,05/28/2015 12:03:04,7422047.5405,5545134.2480,241.6096
Area4875,Pomierzony,05/28/2015 12:03:05,7422047.5347,5545134.2548,241.5901
Area4876,Pomierzony,05/28/2015 12:03:06,7422047.5348,5545134.2456,241.6125
Area4877,Pomierzony,05/28/2015 12:03:07,7422047.5337,5545134.2487,241.6182
Area4878,Pomierzony,05/28/2015 12:03:08,7422047.5287,5545134.2628,241.6253
Area4879,Pomierzony,05/28/2015 12:03:09,7422047.5432,5545134.2478,241.6487
Area4880,Pomierzony,05/28/2015 12:03:10,7422047.5436,5545134.2338,241.6598
Area4881,Pomierzony,05/28/2015 12:03:11,7422047.5422,5545134.2315,241.7064
Area4882,Pomierzony,05/28/2015 12:03:12,7422047.5473,5545134.2092,241.7355
Area4883,Pomierzony,05/28/2015 12:03:13,7422047.5599,5545134.2161,241.6263
Area4884,Pomierzony,05/28/2015 12:03:14,7422047.5775,5545134.2034,241.6267
Area4885,Pomierzony,05/28/2015 12:03:15,7422047.5595,5545134.2118,241.6152
Area4886,Pomierzony,05/28/2015 12:03:16,7422047.5498,5545134.2088,241.6283
Area4887,Pomierzony,05/28/2015 12:03:17,7422047.5623,5545134.2126,241.6188
Area4888,Pomierzony,05/28/2015 12:03:18,7422048.0015,5545133.5421,241.8604
Area4889,Pomierzony,05/28/2015 12:03:19,7422048.0096,5545133.5654,241.7968
Area4890,Pomierzony,05/28/2015 12:03:20,7422047.9944,5545133.5487,241.8029
Area4891,Pomierzony,05/28/2015 12:03:21,7422048.0195,5545133.5604,241.6474
Area4892,Pomierzony,05/28/2015 12:03:22,7422047.9709,5545133.5907,241.9640
Area4893,Pomierzony,05/28/2015 12:03:23,7422048.0209,5545133.5588,241.5892
Area4894,Pomierzony,05/28/2015 12:03:24,7422048.0293,5545133.5874,241.5049
Area4895,Pomierzony,05/28/2015 12:03:25,7422048.0408,5545133.5804,241.4444
Area4896,Pomierzony,05/28/2015 12:03:26,7422048.0246,5545133.5712,241.3600
Area4897,Pomierzony,05/28/2015 12:03:27,7422048.0257,5545133.5915,241.3087
Area4898,Pomierzony,05/28/2015 12:03:28,7422047.9590,5545133.6355,241.6916
Area4899,Pomierzony,05/28/2015 12:03:29,7422048.0234,5545133.6402,241.0707
Area4900,Pomierzony,05/28/2015 12:03:30,7422048.0432,5545133.6337,241.0197
Area4901,Pomierzony,05/28/2015 12:03:31,7422048.0392,5545133.6500,240.9935
Area4902,Pomierzony,05/28/2015 12:03:32,7422047.9158,5545133.7005,241.5697
Area4903,Pomierzony,05/28/2015 12:03:33,7422047.9971,5545133.6550,240.8918
Area4904,Pomierzony,05/28/2015 12:03:34,7422047.9067,5545133.7231,241.4923
Area4905,Pomierzony,05/28/2015 12:03:35,7422047.8977,5545133.7180,241.4587
Area4906,Pomierzony,05/28/2015 12:03:36,7422047.9592,5545133.6750,240.8179
Area4907,Pomierzony,05/28/2015 12:03:37,7422047.8657,5545133.7164,241.4254
Area4908,Pomierzony,05/28/2015 12:03:38,7422047.9429,5545133.6807,240.7317
Area4909,Pomierzony,05/28/2015 12:03:39,7422047.9275,5545133.6842,240.7234
Area4910,Pomierzony,05/28/2015 12:03:40,7422047.9232,5545133.6899,240.7291
Area4911,Pomierzony,05/28/2015 12:03:41,7422047.9195,5545133.7003,240.7297
Area4912,Pomierzony,05/28/2015 12:03:42,7422047.9138,5545133.7032,240.5471
Area4913,Pomierzony,05/28/2015 12:03:43,7422047.9113,5545133.6953,240.4434
Area4914,Pomierzony,05/28/2015 12:03:44,7422047.9123,5545133.6988,240.4421
Area4915,Pomierzony,05/28/2015 12:03:45,7422047.8006,5545133.7383,241.2163
Area4916,Pomierzony,05/28/2015 12:03:46,7422047.9083,5545133.6967,240.4108
Area4917,Pomierzony,05/28/2015 12:03:47,7422047.8877,5545133.6698,240.4288
Area4918,Pomierzony,05/28/2015 12:03:48,7422047.8859,5545133.6770,240.4001
Area4919,Pomierzony,05/28/2015 12:03:49,7422047.8741,5545133.6762,240.3706
Area4920,Pomierzony,05/28/2015 12:03:50,7422047.7730,5545133.7377,241.2304
Area4921,Pomierzony,05/28/2015 12:03:51,7422047.7716,5545133.7322,241.2583
Area4922,Pomierzony,05/28/2015 12:03:52,7422047.8492,5545133.7534,240.3750
Area4923,Pomierzony,05/28/2015 12:03:53,7422047.8837,5545133.8529,240.3859
Area4924,Pomierzony,05/28/2015 12:03:54,7422048.1529,5545133.8908,240.3003
Area4925,Pomierzony,05/28/2015 12:03:55,7422048.5324,5545133.8694,241.1973
Area4926,Pomierzony,05/28/2015 12:03:56,7422049.1248,5545133.7948,240.3207
Area4927,Pomierzony,05/28/2015 12:03:57,7422049.5553,5545133.7535,240.3685
Area4928,Pomierzony,05/28/2015 12:03:58,7422049.8186,5545133.8191,241.1962
Area4929,Pomierzony,05/28/2015 12:03:59,7422049.9586,5545133.8591,241.2232
Area4930,Pomierzony,05/28/2015 12:04:00,7422050.0028,5545133.8686,241.2622
Area4931,Pomierzony,05/28/2015 12:04:01,7422049.8075,5545133.8402,241.1632
Area4932,Pomierzony,05/28/2015 12:04:02,7422049.5446,5545133.6371,241.2114
Area4933,Pomierzony,05/28/2015 12:04:03,7422049.2494,5545133.2556,241.2521
Area4934,Pomierzony,05/28/2015 12:04:04,7422049.0227,5545132.7119,241.3104
Area4935,Pomierzony,05/28/2015 12:04:05,7422048.9207,5545132.0547,241.1797
Area4936,Pomierzony,05/28/2015 12:04:06,7422048.9148,5545131.4063,242.0540
Area4937,Pomierzony,05/28/2015 12:04:07,7422049.2695,5545130.7773,241.9701
Area4938,Pomierzony,05/28/2015 12:04:08,7422049.7329,5545130.2113,242.0647
Area4939,Pomierzony,05/28/2015 12:04:09,7422050.3094,5545129.8062,242.1193
Area4940,Pomierzony,05/28/2015 12:04:10,7422050.9370,5545129.6466,242.0892
Area4941,Pomierzony,05/28/2015 12:04:11,7422051.6175,5545129.5321,242.0781
Area4942,Pomierzony,05/28/2015 12:04:12,7422052.4981,5545129.5871,240.8288
Area4943,Pomierzony,05/28/2015 12:04:13,7422053.3137,5545129.6914,240.8487
Area4944,Pomierzony,05/28/2015 12:04:14,7422054.0416,5545130.0476,240.9587
Area4945,Pomierzony,05/28/2015 12:04:15,7422054.8020,5545130.4894,240.9822
Area4946,Pomierzony,05/28/2015 12:04:16,7422055.4566,5545131.0818,240.9658
Area4947,Pomierzony,05/28/2015 12:04:17,7422055.9642,5545131.8597,242.1506
Area4948,Pomierzony,05/28/2015 12:04:18,7422056.5704,5545132.5655,242.1740
Area4949,Pomierzony,05/28/2015 12:04:19,7422057.1252,5545133.4350,242.1112
Area4950,Pomierzony,05/28/2015 12:04:20,7422057.6280,5545134.2980,242.1174
Area4951,Pomierzony,05/28/2015 12:04:21,7422058.1010,5545135.2815,242.1020
Area4952,Pomierzony,05/28/2015 12:04:22,7422058.4480,5545136.2371,242.2073
Area4953,Pomierzony,05/28/2015 12:04:23,7422058.8844,5545137.2808,242.2243
Area4954,Pomierzony,05/28/2015 12:04:24,7422059.2140,5545138.2877,241.0416
Area4955,Pomierzony,05/28/2015 12:04:25,7422059.3399,5545139.4641,242.1741
Area4956,Pomierzony,05/28/2015 12:04:26,7422059.4970,5545140.5000,241.0382
Area4957,Pomierzony,05/28/2015 12:04:27,7422059.5329,5545141.6518,241.0517
Area4958,Pomierzony,05/28/2015 12:04:28,7422059.2659,5545142.7907,242.1680
Area4959,Pomierzony,05/28/2015 12:04:29,7422059.1210,5545143.9046,242.1634
Area4960,Pomierzony,05/28/2015 12:04:30,7422058.9289,5545144.9095,242.2042
Area4961,Pomierzony,05/28/2015 12:04:31,7422058.6224,5545146.0271,242.1858
Area4962,Pomierzony,05/28/2015 12:04:32,7422058.2789,5545147.0363,242.2663
Area4963,Pomierzony,05/28/2015 12:04:33,7422057.8617,5545148.1406,242.2179
Area4964,Pomierzony,05/28/2015 12:04:34,7422057.3416,5545149.0722,242.1628
Area4965,Pomierzony,05/28/2015 12:04:35,7422056.7930,5545150.0764,242.1772
Area4966,Pomierzony,05/28/2015 12:04:36,7422056.1004,5545150.9049,242.2104
Area4967,Pomierzony,05/28/2015 12:04:37,7422055.4021,5545151.8345,242.2069
Area4968,Pomierzony,05/28/2015 12:04:38,7422054.5748,5545152.5509,242.2533
Area4969,Pomierzony,05/28/2015 12:04:39,7422053.7729,5545153.3648,242.2295
Area4970,Pomierzony,05/28/2015 12:04:40,7422052.8588,5545153.9796,242.2078
Area4971,Pomierzony,05/28/2015 12:04:41,7422051.9529,5545154.6716,242.2408
Area4972,Pomierzony,05/28/2015 12:04:42,7422050.9832,5545155.2701,242.2856
Area4973,Pomierzony,05/28/2015 12:04:43,7422049.9877,5545155.8107,242.2923
Area4974,Pomierzony,05/28/2015 12:04:44,7422048.9683,5545156.4205,242.1467
Area4975,Pomierzony,05/28/2015 12:04:45,7422047.9714,5545156.8987,242.1158
Area4976,Pomierzony,05/28/2015 12:04:46,7422047.0071,5545157.3781,242.0984
Area4977,Pomierzony,05/28/2015 12:04:47,7422046.0627,5545157.7151,242.1260
Area4978,Pomierzony,05/28/2015 12:04:48,7422045.2204,5545157.9655,242.2103
Area4979,Pomierzony,05/28/2015 12:04:49,7422044.3529,5545158.1652,242.2942
Area4980,Pomierzony,05/28/2015 12:04:50,7422043.4548,5545158.3122,242.2971
Area4981,Pomierzony,05/28/2015 12:04:51,7422042.5523,5545158.3715,242.3355
Area4982,Pomierzony,05/28/2015 12:04:52,7422041.5296,5545158.3956,242.1901
Area4983,Pomierzony,05/28/2015 12:04:53,7422040.5202,5545158.5605,242.1883
Area4984,Pomierzony,05/28/2015 12:04:54,7422039.3879,5545158.6940,242.2029
Area4985,Pomierzony,05/28/2015 12:04:55,7422038.3462,5545159.0567,242.2011
Area4986,Pomierzony,05/28/2015 12:04:56,7422037.2858,5545159.4728,242.1924
Area4987,Pomierzony,05/28/2015 12:04:57,7422036.4726,5545159.9570,241.1121
Area4988,Pomierzony,05/28/2015 12:04:58,7422035.4940,5545160.5985,242.0974
Area4989,Pomierzony,05/28/2015 12:04:59,7422034.6383,5545161.1922,242.1091
Area4990,Pomierzony,05/28/2015 12:05:00,7422033.9860,5545161.6888,241.1040
Area4991,Pomierzony,05/28/2015 12:05:01,7422033.1136,5545162.3074,242.1354
Area4992,Pomierzony,05/28/2015 12:05:02,7422032.3839,5545162.8798,242.1064
Area4993,Pomierzony,05/28/2015 12:05:03,7422031.7120,5545163.3955,242.1515
Area4994,Pomierzony,05/28/2015 12:05:04,7422031.0802,5545163.9374,242.1585
Area4995,Pomierzony,05/28/2015 12:05:05,7422030.5444,5545164.5444,242.1167
Area4996,Pomierzony,05/28/2015 12:05:06,7422030.0998,5545165.1702,242.1098
Area4997,Pomierzony,05/28/2015 12:05:07,7422029.8724,5545165.7884,241.0333
Area4998,Pomierzony,05/28/2015 12:05:08,7422029.6017,5545166.4960,241.0626
Area4999,Pomierzony,05/28/2015 12:05:09,7422029.2144,5545167.2679,242.2285
Area5000,Pomierzony,05/28/2015 12:05:10,7422028.9857,5545168.0641,242.2248
Area5001,Pomierzony,05/28/2015 12:05:11,7422028.8540,5545168.7837,241.0820
Area5002,Pomierzony,05/28/2015 12:05:12,7422028.4257,5545169.6638,242.3156
Area5003,Pomierzony,05/28/2015 12:05:13,7422028.1624,5545170.4460,242.2959
Area5004,Pomierzony,05/28/2015 12:05:14,7422027.8806,5545171.2543,242.2589
Area5005,Pomierzony,05/28/2015 12:05:15,7422027.4450,5545172.0250,242.1959
Area5006,Pomierzony,05/28/2015 12:05:16,7422027.0236,5545172.7292,242.2076
Area5007,Pomierzony,05/28/2015 12:05:17,7422026.4885,5545173.4193,242.1989
Area5008,Pomierzony,05/28/2015 12:05:18,7422025.9188,5545174.0424,242.1998
Area5009,Pomierzony,05/28/2015 12:05:19,7422025.3418,5545174.6680,242.2081
Area5010,Pomierzony,05/28/2015 12:05:20,7422024.6941,5545175.2549,242.2245
Area5011,Pomierzony,05/28/2015 12:05:21,7422024.0650,5545175.8030,242.1863
Area5012,Pomierzony,05/28/2015 12:05:22,7422023.3963,5545176.2640,242.1765
Area5013,Pomierzony,05/28/2015 12:05:23,7422022.7089,5545176.6958,242.1151
Area5014,Pomierzony,05/28/2015 12:05:24,7422022.0525,5545177.0543,242.0907
Area5015,Pomierzony,05/28/2015 12:05:25,7422021.3310,5545177.7618,241.5725
Area5016,Pomierzony,05/28/2015 12:05:26,7422020.6151,5545178.1173,241.6168
Area5017,Pomierzony,05/28/2015 12:05:27,7422019.9190,5545178.4506,241.6080
Area5018,Pomierzony,05/28/2015 12:05:28,7422019.1710,5545178.7836,241.6072
Area5019,Pomierzony,05/28/2015 12:05:29,7422018.4803,5545179.0447,241.6103
Area5020,Pomierzony,05/28/2015 12:05:30,7422017.7119,5545179.0854,241.6285
Area5021,Pomierzony,05/28/2015 12:05:31,7422016.9512,5545179.1655,241.6298
Area5022,Pomierzony,05/28/2015 12:05:32,7422016.1581,5545179.2059,241.4886
Area5023,Pomierzony,05/28/2015 12:05:33,7422015.3657,5545179.1317,241.4611
Area5024,Pomierzony,05/28/2015 12:05:34,7422014.5853,5545179.1435,241.4375
Area5025,Pomierzony,05/28/2015 12:05:35,7422013.8114,5545178.6860,242.0012
Area5026,Pomierzony,05/28/2015 12:05:36,7422013.0132,5545178.6585,242.0845
Area5027,Pomierzony,05/28/2015 12:05:37,7422012.2095,5545178.7228,242.1137
Area5028,Pomierzony,05/28/2015 12:05:38,7422011.4048,5545178.7642,242.1642
Area5029,Pomierzony,05/28/2015 12:05:39,7422010.5981,5545178.9027,242.1835
Area5030,Pomierzony,05/28/2015 12:05:40,7422009.7558,5545179.0380,242.2193
Area5031,Pomierzony,05/28/2015 12:05:41,7422008.9005,5545179.1565,242.2258
Area5032,Pomierzony,05/28/2015 12:05:42,7422008.0641,5545179.7016,241.6059
Area5033,Pomierzony,05/28/2015 12:05:43,7422007.2239,5545179.7530,241.5946
Area5034,Pomierzony,05/28/2015 12:05:44,7422006.3943,5545179.8941,241.5481
Area5035,Pomierzony,05/28/2015 12:05:45,7422005.5720,5545179.9984,241.5241
Area5036,Pomierzony,05/28/2015 12:05:46,7422004.7813,5545180.0981,241.4906
Area5037,Pomierzony,05/28/2015 12:05:47,7422004.0393,5545180.2137,241.6088
Area5038,Pomierzony,05/28/2015 12:05:48,7422003.2979,5545180.3601,241.6355
Area5039,Pomierzony,05/28/2015 12:05:49,7422002.5100,5545180.4587,241.6051
Area5040,Pomierzony,05/28/2015 12:05:50,7422001.7179,5545180.5696,241.5519
Area5041,Pomierzony,05/28/2015 12:05:51,7422000.9245,5545180.2817,242.2605
Area5042,Pomierzony,05/28/2015 12:05:52,7422000.1176,5545180.3439,242.2719
Area5043,Pomierzony,05/28/2015 12:05:53,7421999.2913,5545180.4176,242.2037
Area5044,Pomierzony,05/28/2015 12:05:54,7421998.5100,5545180.4884,242.1721
Area5045,Pomierzony,05/28/2015 12:05:55,7421997.6633,5545180.5138,242.1132
Area5046,Pomierzony,05/28/2015 12:05:56,7421996.8410,5545180.5463,242.1354
Area5047,Pomierzony,05/28/2015 12:05:57,7421996.0481,5545180.6280,242.0681
Area5048,Pomierzony,05/28/2015 12:05:58,7421995.1883,5545180.8098,242.0187
Area5049,Pomierzony,05/28/2015 12:05:59,7421994.3656,5545180.9762,241.9622
Area5050,Pomierzony,05/28/2015 12:06:00,7421993.4878,5545181.2567,241.9303
Area5051,Pomierzony,05/28/2015 12:06:01,7421992.6112,5545181.4361,241.9000
Area5052,Pomierzony,05/28/2015 12:06:02,7421991.7560,5545181.6217,241.8488
Area5053,Pomierzony,05/28/2015 12:06:03,7421990.8576,5545181.6322,241.8209
Area5054,Pomierzony,05/28/2015 12:06:04,7421989.9675,5545181.6748,241.8356
Area5055,Pomierzony,05/28/2015 12:06:05,7421989.0320,5545181.6772,241.8280
Area5056,Pomierzony,05/28/2015 12:06:06,7421988.1323,5545181.6595,241.8385
Area5057,Pomierzony,05/28/2015 12:06:07,7421987.1622,5545181.4985,241.7928
Area5058,Pomierzony,05/28/2015 12:06:08,7421986.2387,5545181.2875,241.8086
Area5059,Pomierzony,05/28/2015 12:06:09,7421985.2613,5545180.9510,241.8046
Area5060,Pomierzony,05/28/2015 12:06:10,7421984.3548,5545180.5052,241.8390
Area5061,Pomierzony,05/28/2015 12:06:11,7421983.4321,5545179.9369,241.8319
Area5062,Pomierzony,05/28/2015 12:06:12,7421982.4650,5545179.4257,241.8758
Area5063,Pomierzony,05/28/2015 12:06:13,7421981.5590,5545179.0935,241.5807
Area5064,Pomierzony,05/28/2015 12:06:14,7421980.5259,5545178.6146,241.5583
Area5065,Pomierzony,05/28/2015 12:06:15,7421979.5388,5545177.9669,241.6091
Area5066,Pomierzony,05/28/2015 12:06:16,7421978.4918,5545177.5068,241.5723
Area5067,Pomierzony,05/28/2015 12:06:17,7421977.4540,5545176.9324,241.5632
Area5068,Pomierzony,05/28/2015 12:06:18,7421976.4136,5545176.4517,241.6083
Area5069,Pomierzony,05/28/2015 12:06:19,7421975.3604,5545176.0407,241.5653
Area5070,Pomierzony,05/28/2015 12:06:20,7421974.3269,5545175.5996,241.5946
Area5071,Pomierzony,05/28/2015 12:06:21,7421973.2607,5545175.2999,241.5937
Area5072,Pomierzony,05/28/2015 12:06:22,7421972.2429,5545174.9651,241.5978
Area5073,Pomierzony,05/28/2015 12:06:23,7421971.2292,5545174.7158,241.5732
Area5074,Pomierzony,05/28/2015 12:06:24,7421970.2747,5545174.4869,241.5462
Area5075,Pomierzony,05/28/2015 12:06:25,7421969.3485,5545174.1926,241.5905
Area5076,Pomierzony,05/28/2015 12:06:26,7421968.4054,5545173.8398,241.5942
Area5077,Pomierzony,05/28/2015 12:06:27,7421967.4947,5545173.5437,241.5897
Area5078,Pomierzony,05/28/2015 12:06:28,7421966.5783,5545173.3355,241.5817
Area5079,Pomierzony,05/28/2015 12:06:29,7421965.6595,5545173.2303,241.6097
Area5080,Pomierzony,05/28/2015 12:06:30,7421964.7594,5545173.1024,241.5452
Area5081,Pomierzony,05/28/2015 12:06:31,7421963.8489,5545172.9447,241.6061
Area5082,Pomierzony,05/28/2015 12:06:32,7421962.9753,5545172.8132,241.6464
Area5083,Pomierzony,05/28/2015 12:06:33,7421962.1023,5545172.6257,241.6687
Area5084,Pomierzony,05/28/2015 12:06:34,7421961.2703,5545172.5050,241.5589
Area5085,Pomierzony,05/28/2015 12:06:35,7421960.4614,5545172.3702,241.5640
Area5086,Pomierzony,05/28/2015 12:06:36,7421959.6808,5545172.2510,241.5870
Area5087,Pomierzony,05/28/2015 12:06:37,7421958.9260,5545172.1275,241.6168
Area5088,Pomierzony,05/28/2015 12:06:38,7421958.1194,5545171.9196,241.6343
Area5089,Pomierzony,05/28/2015 12:06:39,7421957.2958,5545171.7647,241.6216
Area5090,Pomierzony,05/28/2015 12:06:40,7421956.5158,5545171.6517,241.5712
Area5091,Pomierzony,05/28/2015 12:06:41,7421955.7179,5545171.6384,241.5702
Area5092,Pomierzony,05/28/2015 12:06:42,7421954.8884,5545171.6478,241.5647
Area5093,Pomierzony,05/28/2015 12:06:43,7421954.0775,5545171.6687,241.5524
Area5094,Pomierzony,05/28/2015 12:06:44,7421953.2253,5545171.7073,241.5562
Area5095,Pomierzony,05/28/2015 12:06:45,7421952.3485,5545171.8051,241.5433
Area5096,Pomierzony,05/28/2015 12:06:46,7421951.4538,5545171.8298,241.5376
Area5097,Pomierzony,05/28/2015 12:06:47,7421950.5810,5545171.8360,241.5786
Area5098,Pomierzony,05/28/2015 12:06:48,7421949.6776,5545171.7698,241.6089
Area5099,Pomierzony,05/28/2015 12:06:49,7421948.7949,5545171.7088,241.5564
Area5100,Pomierzony,05/28/2015 12:06:50,7421947.9227,5545171.6425,241.5966
Area5101,Pomierzony,05/28/2015 12:06:51,7421947.0614,5545171.6183,241.5928
Area5102,Pomierzony,05/28/2015 12:06:52,7421946.2204,5545171.6378,241.6265
Area5103,Pomierzony,05/28/2015 12:06:53,7421945.3771,5545171.6435,241.6543
Area5104,Pomierzony,05/28/2015 12:06:54,7421944.5449,5545171.6957,241.6146
Area5105,Pomierzony,05/28/2015 12:06:55,7421943.7428,5545171.7806,241.5980
Area5106,Pomierzony,05/28/2015 12:06:56,7421942.9722,5545171.8919,241.5926
Area5107,Pomierzony,05/28/2015 12:06:57,7421942.2279,5545171.9986,241.5853
Area5108,Pomierzony,05/28/2015 12:06:58,7421941.5071,5545172.0849,241.5664
Area5109,Pomierzony,05/28/2015 12:06:59,7421940.7423,5545172.1673,241.6203
Area5110,Pomierzony,05/28/2015 12:07:00,7421939.9862,5545172.3005,241.6303
Area5111,Pomierzony,05/28/2015 12:07:01,7421939.2091,5545172.4633,241.5924
Area5112,Pomierzony,05/28/2015 12:07:02,7421938.3989,5545172.6973,241.5861
Area5113,Pomierzony,05/28/2015 12:07:03,7421937.5611,5545172.8309,241.5838
Area5114,Pomierzony,05/28/2015 12:07:04,7421936.6676,5545172.9012,241.6235
Area5115,Pomierzony,05/28/2015 12:07:05,7421935.7639,5545172.9559,241.6077
Area5116,Pomierzony,05/28/2015 12:07:06,7421934.8510,5545172.8642,241.6348
Area5117,Pomierzony,05/28/2015 12:07:07,7421933.9127,5545172.8559,241.6441
Area5118,Pomierzony,05/28/2015 12:07:08,7421932.9374,5545172.6959,241.6259
Area5119,Pomierzony,05/28/2015 12:07:09,7421931.9791,5545172.6173,241.5966
Area5120,Pomierzony,05/28/2015 12:07:10,7421930.9542,5545172.4425,241.6503
Area5121,Pomierzony,05/28/2015 12:07:11,7421929.9643,5545172.3402,241.6196
Area5122,Pomierzony,05/28/2015 12:07:12,7421928.9103,5545172.2176,241.6129
Area5123,Pomierzony,05/28/2015 12:07:13,7421927.9021,5545172.5255,240.1252
Area5124,Pomierzony,05/28/2015 12:07:14,7421926.8481,5545172.4222,240.0564
Area5125,Pomierzony,05/28/2015 12:07:15,7421925.7751,5545172.2531,240.0818
Area5126,Pomierzony,05/28/2015 12:07:16,7421924.7170,5545172.1286,240.0134
Area5127,Pomierzony,05/28/2015 12:07:17,7421923.5791,5545172.0030,240.0006
