nr,tryb,czas,Y,X,H
Auto6298,Pomierzony,2016-06-05 10:57:54,7422049.7058,5545126.8676,238.5090
Auto6299,Pomierzony,2016-06-05 10:57:55,7422049.7050,5545126.8707,238.5216
Auto6300,Pomierzony,2016-06-05 10:57:56,7422049.7034,5545126.8728,238.5206
Auto6301,Pomierzony,2016-06-05 10:57:57,7422049.7015,5545126.8681,238.5115
Auto6302,Pomierzony,2016-06-05 10:57:58,7422049.7029,5545126.8692,238.5086
Auto6303,Pomierzony,2016-06-05 10:57:59,7422049.7041,5545126.8649,238.5189
Auto6304,Pomierzony,2016-06-05 10:58:00,7422049.7027,5545126.8644,238.5164
Auto6305,Pomierzony,2016-06-05 10:58:01,7422049.7060,5545126.8666,238.5308
Auto6306,Pomierzony,2016-06-05 10:58:02,7422049.7072,5545126.8635,238.5326
Auto6307,Pomierzony,2016-06-05 10:58:03,7422049.7055,5545126.8653,238.5319
Auto6308,Pomierzony,2016-06-05 10:58:04,7422049.7092,5545126.8649,238.5363
Auto6309,Pomierzony,2016-06-05 10:58:05,7422049.7088,5545126.8670,238.5277
Auto6310,Pomierzony,2016-06-05 10:58:06,7422049.7084,5545126.8612,238.5280
Auto6311,Pomierzony,2016-06-05 10:58:07,7422049.7068,5545126.8614,238.5412
Auto6312,Pomierzony,2016-06-05 10:58:08,7422049.7109,5545126.8605,238.5378
Auto6313,Pomierzony,2016-06-05 10:58:09,7422049.7086,5545126.8610,238.5394
Auto6314,Pomierzony,2016-06-05 10:58:10,7422049.7083,5545126.8603,238.5435
Auto6315,Pomierzony,2016-06-05 10:58:11,7422049.7105,5545126.8641,238.5422
Auto6316,Pomierzony,2016-06-05 10:58:12,7422049.7114,5545126.8651,238.5420
Auto6317,Pomierzony,2016-06-05 10:58:13,7422049.7143,5545126.8658,238.5382
Auto6318,Pomierzony,2016-06-05 10:58:14,7422049.7146,5545126.8704,238.5465
Auto6319,Pomierzony,2016-06-05 10:58:15,7422049.7127,5545126.8706,238.5385
Auto6320,Pomierzony,2016-06-05 10:58:16,7422049.7124,5545126.8662,238.5368
Auto6321,Pomierzony,2016-06-05 10:58:17,7422049.7125,5545126.8681,238.5357
Auto6322,Pomierzony,2016-06-05 10:58:18,7422049.7080,5545126.8694,238.5420
Auto6323,Pomierzony,2016-06-05 10:58:19,7422049.7083,5545126.8652,238.5470
Auto6324,Pomierzony,2016-06-05 10:58:20,7422049.6995,5545126.8706,238.5460
Auto6325,Pomierzony,2016-06-05 10:58:21,7422049.6904,5545126.8746,238.5422
Auto6326,Pomierzony,2016-06-05 10:58:22,7422049.6814,5545126.8679,238.5585
Auto6327,Pomierzony,2016-06-05 10:58:23,7422049.6783,5545126.8672,238.5609
Auto6328,Pomierzony,2016-06-05 10:58:24,7422049.6821,5545126.8770,238.5620
Auto6329,Pomierzony,2016-06-05 10:58:25,7422049.6824,5545126.8738,238.5589
Auto6330,Pomierzony,2016-06-05 10:58:26,7422049.6842,5545126.8807,238.5627
Auto6331,Pomierzony,2016-06-05 10:58:27,7422049.6812,5545126.8763,238.5708
Auto6332,Pomierzony,2016-06-05 10:58:28,7422049.6772,5545126.8762,238.5787
Auto6333,Pomierzony,2016-06-05 10:58:29,7422049.6759,5545126.8737,238.5769
Auto6334,Pomierzony,2016-06-05 10:58:30,7422049.6801,5545126.8807,238.5739
Auto6335,Pomierzony,2016-06-05 10:58:31,7422049.6775,5545126.8688,238.5785
Auto6336,Pomierzony,2016-06-05 10:58:32,7422049.6796,5545126.8791,238.5691
Auto6337,Pomierzony,2016-06-05 10:58:33,7422049.6797,5545126.8796,238.5807
Auto6338,Pomierzony,2016-06-05 10:58:34,7422049.6779,5545126.8712,238.5742
Auto6339,Pomierzony,2016-06-05 10:58:35,7422049.6758,5545126.8742,238.5673
Auto6340,Pomierzony,2016-06-05 10:58:36,7422049.6817,5545126.8746,238.5630
Auto6341,Pomierzony,2016-06-05 10:58:37,7422049.6774,5545126.8760,238.5646
Auto6342,Pomierzony,2016-06-05 10:58:38,7422049.6777,5545126.8753,238.5629
Auto6343,Pomierzony,2016-06-05 10:58:39,7422049.6816,5545126.8801,238.5755
Auto6344,Pomierzony,2016-06-05 10:58:40,7422049.6785,5545126.8820,238.5774
Auto6345,Pomierzony,2016-06-05 10:58:41,7422049.6986,5545126.8909,238.5266
Auto6346,Pomierzony,2016-06-05 10:58:42,7422049.6831,5545126.8594,238.5377
Auto6347,Pomierzony,2016-06-05 10:58:43,7422049.6712,5545126.8614,238.5324
Auto6348,Pomierzony,2016-06-05 10:58:44,7422049.6697,5545126.8681,238.5384
Auto6349,Pomierzony,2016-06-05 10:58:45,7422049.6769,5545126.8730,238.5412
Auto6350,Pomierzony,2016-06-05 10:58:46,7422049.6736,5545126.8738,238.5367
Auto6351,Pomierzony,2016-06-05 10:58:47,7422049.6775,5545126.8806,238.5364
Auto6352,Pomierzony,2016-06-05 10:58:48,7422049.6745,5545126.8800,238.5361
Auto6353,Pomierzony,2016-06-05 10:58:49,7422049.6792,5545126.8852,238.5342
Auto6354,Pomierzony,2016-06-05 10:58:50,7422049.6765,5545126.8809,238.5344
Auto6355,Pomierzony,2016-06-05 10:58:51,7422049.6765,5545126.8783,238.5364
Auto6356,Pomierzony,2016-06-05 10:58:52,7422049.7002,5545126.9175,238.5292
Auto6357,Pomierzony,2016-06-05 10:58:53,7422049.7819,5545127.0272,238.5510
Auto6358,Pomierzony,2016-06-05 10:58:54,7422049.9121,5545127.1426,238.5418
Auto6359,Pomierzony,2016-06-05 10:58:55,7422050.0235,5545127.2599,238.5457
Auto6360,Pomierzony,2016-06-05 10:58:56,7422050.1919,5545127.3905,238.5366
Auto6361,Pomierzony,2016-06-05 10:58:57,7422050.3708,5545127.5777,238.5477
Auto6362,Pomierzony,2016-06-05 10:58:58,7422050.5581,5545127.7702,238.5608
Auto6363,Pomierzony,2016-06-05 10:58:59,7422050.7410,5545127.9576,238.5591
Auto6364,Pomierzony,2016-06-05 10:59:00,7422050.8607,5545128.1385,238.5466
Auto6365,Pomierzony,2016-06-05 10:59:01,7422050.7881,5545128.3473,238.5458
Auto6366,Pomierzony,2016-06-05 10:59:02,7422050.6717,5545128.6120,238.5486
Auto6367,Pomierzony,2016-06-05 10:59:03,7422050.4289,5545128.9632,238.5587
Auto6368,Pomierzony,2016-06-05 10:59:04,7422050.2302,5545129.4328,238.5536
Auto6369,Pomierzony,2016-06-05 10:59:05,7422050.1287,5545129.9171,238.5374
Auto6370,Pomierzony,2016-06-05 10:59:06,7422050.1764,5545130.4318,238.5755
Auto6371,Pomierzony,2016-06-05 10:59:07,7422050.2844,5545130.9268,238.5644
Auto6372,Pomierzony,2016-06-05 10:59:08,7422050.5496,5545131.3961,238.5789
Auto6373,Pomierzony,2016-06-05 10:59:09,7422050.7868,5545131.9470,238.5847
Auto6374,Pomierzony,2016-06-05 10:59:10,7422051.1236,5545132.4401,238.5824
Auto6375,Pomierzony,2016-06-05 10:59:11,7422051.4653,5545132.9131,238.5921
Auto6376,Pomierzony,2016-06-05 10:59:12,7422051.9214,5545133.3599,238.5863
Auto6377,Pomierzony,2016-06-05 10:59:13,7422052.3786,5545133.7889,238.5901
Auto6378,Pomierzony,2016-06-05 10:59:14,7422052.8924,5545134.2326,238.5803
Auto6379,Pomierzony,2016-06-05 10:59:15,7422053.3752,5545134.7076,238.5710
Auto6380,Pomierzony,2016-06-05 10:59:16,7422053.8486,5545135.2085,238.5784
Auto6381,Pomierzony,2016-06-05 10:59:17,7422054.3039,5545135.7221,238.5843
Auto6382,Pomierzony,2016-06-05 10:59:18,7422054.7121,5545136.2618,238.5693
Auto6383,Pomierzony,2016-06-05 10:59:19,7422055.0108,5545136.8219,238.5690
Auto6384,Pomierzony,2016-06-05 10:59:20,7422055.3361,5545137.3929,238.5676
Auto6385,Pomierzony,2016-06-05 10:59:21,7422055.6154,5545138.0061,238.5653
Auto6386,Pomierzony,2016-06-05 10:59:22,7422055.8338,5545138.6073,238.5596
Auto6387,Pomierzony,2016-06-05 10:59:23,7422056.0677,5545139.1932,238.5607
Auto6388,Pomierzony,2016-06-05 10:59:24,7422056.2143,5545139.7346,238.5499
Auto6389,Pomierzony,2016-06-05 10:59:25,7422056.1806,5545140.1801,238.5455
Auto6390,Pomierzony,2016-06-05 10:59:26,7422056.1268,5545140.6140,238.5748
Auto6391,Pomierzony,2016-06-05 10:59:27,7422056.0665,5545141.0796,238.5632
Auto6392,Pomierzony,2016-06-05 10:59:28,7422056.0190,5545141.5511,238.5419
Auto6393,Pomierzony,2016-06-05 10:59:29,7422055.9144,5545142.0352,238.5512
Auto6394,Pomierzony,2016-06-05 10:59:30,7422055.8019,5545142.5081,238.5516
Auto6395,Pomierzony,2016-06-05 10:59:31,7422055.7144,5545142.9652,238.5748
Auto6396,Pomierzony,2016-06-05 10:59:32,7422055.5549,5545143.4616,238.5811
Auto6397,Pomierzony,2016-06-05 10:59:33,7422055.3827,5545143.9682,238.5858
Auto6398,Pomierzony,2016-06-05 10:59:34,7422055.2408,5545144.4724,238.5993
Auto6399,Pomierzony,2016-06-05 10:59:35,7422055.1051,5545144.9751,238.5889
Auto6400,Pomierzony,2016-06-05 10:59:36,7422055.0093,5545145.4503,238.5701
Auto6401,Pomierzony,2016-06-05 10:59:37,7422054.9609,5545145.8902,238.5598
Auto6402,Pomierzony,2016-06-05 10:59:38,7422055.0189,5545146.2924,238.5546
Auto6403,Pomierzony,2016-06-05 10:59:39,7422055.0863,5545146.6685,238.5718
Auto6404,Pomierzony,2016-06-05 10:59:40,7422055.1550,5545147.1185,238.5788
Auto6405,Pomierzony,2016-06-05 10:59:41,7422055.1802,5545147.7011,238.5920
Auto6406,Pomierzony,2016-06-05 10:59:42,7422055.1867,5545148.3114,238.5833
Auto6407,Pomierzony,2016-06-05 10:59:43,7422055.2115,5545148.9845,238.5996
Auto6408,Pomierzony,2016-06-05 10:59:44,7422055.2831,5545149.6581,238.6083
Auto6409,Pomierzony,2016-06-05 10:59:45,7422055.4887,5545150.1811,238.6045
Auto6410,Pomierzony,2016-06-05 10:59:46,7422055.7393,5545150.6665,238.5901
Auto6411,Pomierzony,2016-06-05 10:59:47,7422056.0606,5545151.0650,238.5891
Auto6412,Pomierzony,2016-06-05 10:59:48,7422056.4055,5545151.3733,238.5780
Auto6413,Pomierzony,2016-06-05 10:59:49,7422056.8079,5545151.6019,238.5780
Auto6414,Pomierzony,2016-06-05 10:59:50,7422057.2704,5545151.8245,238.5710
Auto6415,Pomierzony,2016-06-05 10:59:51,7422057.8255,5545151.9158,238.5694
Auto6416,Pomierzony,2016-06-05 10:59:52,7422058.4365,5545151.9659,238.5695
Auto6417,Pomierzony,2016-06-05 10:59:53,7422059.1042,5545152.2116,238.5712
Auto6418,Pomierzony,2016-06-05 10:59:54,7422059.8367,5545152.3612,238.5805
Auto6419,Pomierzony,2016-06-05 10:59:55,7422060.5813,5545152.6026,238.5775
Auto6420,Pomierzony,2016-06-05 10:59:56,7422061.3554,5545152.8864,238.6021
Auto6421,Pomierzony,2016-06-05 10:59:57,7422062.1015,5545153.1029,238.5791
Auto6422,Pomierzony,2016-06-05 10:59:58,7422062.8599,5545153.3153,238.5866
Auto6423,Pomierzony,2016-06-05 10:59:59,7422063.5859,5545153.5455,238.5893
Auto6424,Pomierzony,2016-06-05 11:00:00,7422064.2961,5545153.7396,238.5808
Auto6425,Pomierzony,2016-06-05 11:00:01,7422064.9777,5545153.8563,238.5980
Auto6426,Pomierzony,2016-06-05 11:00:02,7422065.6296,5545154.0208,238.5769
Auto6427,Pomierzony,2016-06-05 11:00:03,7422066.3051,5545154.2685,238.5883
Auto6428,Pomierzony,2016-06-05 11:00:04,7422067.0027,5545154.4687,238.5899
Auto6429,Pomierzony,2016-06-05 11:00:05,7422067.7304,5545154.5824,238.5856
Auto6430,Pomierzony,2016-06-05 11:00:06,7422068.5085,5545154.6038,238.5952
Auto6431,Pomierzony,2016-06-05 11:00:07,7422069.3026,5545154.5919,238.5888
Auto6432,Pomierzony,2016-06-05 11:00:08,7422070.1708,5545154.5548,238.6099
Auto6433,Pomierzony,2016-06-05 11:00:09,7422070.9754,5545154.7064,238.6138
Auto6434,Pomierzony,2016-06-05 11:00:10,7422071.7327,5545154.9493,238.6407
Auto6435,Pomierzony,2016-06-05 11:00:11,7422072.5470,5545155.2323,238.6586
Auto6436,Pomierzony,2016-06-05 11:00:12,7422073.1868,5545155.7047,238.7265
Auto6437,Pomierzony,2016-06-05 11:00:13,7422073.9745,5545156.0711,238.6141
Auto6438,Pomierzony,2016-06-05 11:00:14,7422074.6137,5545156.6043,238.5855
Auto6439,Pomierzony,2016-06-05 11:00:15,7422075.1898,5545157.1424,238.6065
Auto6440,Pomierzony,2016-06-05 11:00:16,7422075.7823,5545157.6884,238.6270
Auto6441,Pomierzony,2016-06-05 11:00:17,7422076.3539,5545158.2597,238.6054
Auto6442,Pomierzony,2016-06-05 11:00:18,7422076.8435,5545158.8623,238.6037
Auto6443,Pomierzony,2016-06-05 11:00:19,7422077.2892,5545159.5501,238.6334
Auto6444,Pomierzony,2016-06-05 11:00:20,7422077.7444,5545160.2063,238.6339
Auto6445,Pomierzony,2016-06-05 11:00:21,7422078.0068,5545160.9549,238.6411
Auto6446,Pomierzony,2016-06-05 11:00:22,7422078.3747,5545161.7215,238.6405
Auto6447,Pomierzony,2016-06-05 11:00:23,7422078.6483,5545162.4641,238.6261
Auto6448,Pomierzony,2016-06-05 11:00:24,7422078.8272,5545163.3223,238.6072
Auto6449,Pomierzony,2016-06-05 11:00:25,7422079.0598,5545164.1274,238.6124
Auto6450,Pomierzony,2016-06-05 11:00:26,7422079.1746,5545164.9677,238.5849
Auto6451,Pomierzony,2016-06-05 11:00:27,7422079.3275,5545165.8605,238.6201
Auto6452,Pomierzony,2016-06-05 11:00:28,7422079.4873,5545166.6951,238.6339
Auto6453,Pomierzony,2016-06-05 11:00:29,7422079.4834,5545167.6274,238.6310
Auto6454,Pomierzony,2016-06-05 11:00:30,7422079.5341,5545168.5012,238.6343
Auto6455,Pomierzony,2016-06-05 11:00:31,7422079.5871,5545169.3807,238.6346
Auto6456,Pomierzony,2016-06-05 11:00:32,7422079.4653,5545170.3285,238.6239
Auto6457,Pomierzony,2016-06-05 11:00:33,7422079.4352,5545171.2146,238.6139
Auto6458,Pomierzony,2016-06-05 11:00:34,7422079.3311,5545172.1788,238.6164
Auto6459,Pomierzony,2016-06-05 11:00:35,7422079.2071,5545173.1099,238.6388
Auto6460,Pomierzony,2016-06-05 11:00:36,7422079.1320,5545173.9802,238.6376
Auto6461,Pomierzony,2016-06-05 11:00:37,7422078.9524,5545174.9444,238.6006
Auto6462,Pomierzony,2016-06-05 11:00:38,7422078.8378,5545175.8350,238.5946
Auto6463,Pomierzony,2016-06-05 11:00:39,7422078.7130,5545176.7222,238.6107
Auto6464,Pomierzony,2016-06-05 11:00:40,7422078.5276,5545177.6819,238.6216
Auto6465,Pomierzony,2016-06-05 11:00:41,7422078.3953,5545178.5544,238.6009
Auto6466,Pomierzony,2016-06-05 11:00:42,7422078.3320,5545179.4552,238.6142
Auto6467,Pomierzony,2016-06-05 11:00:43,7422078.2044,5545180.3610,238.6247
Auto6468,Pomierzony,2016-06-05 11:00:44,7422078.1792,5545181.1737,238.6135
Auto6469,Pomierzony,2016-06-05 11:00:45,7422078.0829,5545182.0859,238.5894
Auto6470,Pomierzony,2016-06-05 11:00:46,7422077.9829,5545182.9454,238.6197
Auto6471,Pomierzony,2016-06-05 11:00:47,7422078.0413,5545183.7826,238.6036
Auto6472,Pomierzony,2016-06-05 11:00:48,7422078.0358,5545184.6637,238.5983
Auto6473,Pomierzony,2016-06-05 11:00:49,7422078.1189,5545185.5008,238.5920
Auto6474,Pomierzony,2016-06-05 11:00:50,7422078.2495,5545186.3744,238.5629
Auto6475,Pomierzony,2016-06-05 11:00:51,7422078.4016,5545187.1802,238.5786
Auto6476,Pomierzony,2016-06-05 11:00:52,7422078.6384,5545188.0262,238.5661
Auto6477,Pomierzony,2016-06-05 11:00:53,7422078.9095,5545188.8229,238.5681
Auto6478,Pomierzony,2016-06-05 11:00:54,7422079.1822,5545189.5522,238.5783
Auto6479,Pomierzony,2016-06-05 11:00:55,7422079.4793,5545190.3133,238.5767
Auto6480,Pomierzony,2016-06-05 11:00:56,7422079.7911,5545191.0127,238.5747
Auto6481,Pomierzony,2016-06-05 11:00:57,7422080.2060,5545191.5216,238.5943
Auto6482,Pomierzony,2016-06-05 11:00:58,7422080.6639,5545191.9454,238.5886
Auto6483,Pomierzony,2016-06-05 11:00:59,7422081.2122,5545192.2666,238.5865
Auto6484,Pomierzony,2016-06-05 11:01:00,7422081.7463,5545192.5782,238.6019
Auto6485,Pomierzony,2016-06-05 11:01:01,7422082.3740,5545192.8141,238.6166
Auto6486,Pomierzony,2016-06-05 11:01:02,7422083.0062,5545193.0654,238.6066
Auto6487,Pomierzony,2016-06-05 11:01:03,7422083.7104,5545193.3064,238.5883
Auto6488,Pomierzony,2016-06-05 11:01:04,7422084.4152,5545193.6270,238.5936
Auto6489,Pomierzony,2016-06-05 11:01:05,7422085.0135,5545194.0322,238.5806
Auto6490,Pomierzony,2016-06-05 11:01:06,7422085.5643,5545194.5292,238.5969
Auto6491,Pomierzony,2016-06-05 11:01:07,7422086.0139,5545195.0544,238.6291
Auto6492,Pomierzony,2016-06-05 11:01:08,7422086.4806,5545195.5698,238.6145
Auto6493,Pomierzony,2016-06-05 11:01:09,7422086.7431,5545196.1636,238.6031
Auto6494,Pomierzony,2016-06-05 11:01:10,7422086.9727,5545196.8149,238.6155
Auto6495,Pomierzony,2016-06-05 11:01:11,7422087.3295,5545197.4733,238.5944
Auto6496,Pomierzony,2016-06-05 11:01:12,7422087.4068,5545198.2000,238.5905
Auto6497,Pomierzony,2016-06-05 11:01:13,7422087.6193,5545198.9638,238.5955
Auto6498,Pomierzony,2016-06-05 11:01:14,7422087.7631,5545199.7210,238.5975
Auto6499,Pomierzony,2016-06-05 11:01:15,7422087.7927,5545200.5583,238.5989
Auto6500,Pomierzony,2016-06-05 11:01:16,7422087.9476,5545201.3765,238.6014
Auto6501,Pomierzony,2016-06-05 11:01:17,7422087.9415,5545202.2575,238.5877
Auto6502,Pomierzony,2016-06-05 11:01:18,7422088.0287,5545203.1608,238.5978
Auto6503,Pomierzony,2016-06-05 11:01:19,7422088.0704,5545204.0382,238.5933
Auto6504,Pomierzony,2016-06-05 11:01:20,7422088.0248,5545205.0176,238.5754
Auto6505,Pomierzony,2016-06-05 11:01:21,7422088.0404,5545205.9173,238.5884
Auto6506,Pomierzony,2016-06-05 11:01:22,7422087.9664,5545206.8752,238.5842
Auto6507,Pomierzony,2016-06-05 11:01:23,7422087.8617,5545207.8129,238.5834
Auto6508,Pomierzony,2016-06-05 11:01:24,7422087.8140,5545208.7336,238.5744
Auto6509,Pomierzony,2016-06-05 11:01:25,7422087.6089,5545209.7106,238.5653
Auto6510,Pomierzony,2016-06-05 11:01:26,7422087.4615,5545210.6240,238.5734
Auto6511,Pomierzony,2016-06-05 11:01:27,7422087.2941,5545211.5883,238.5758
Auto6512,Pomierzony,2016-06-05 11:01:28,7422087.0333,5545212.5418,238.5787
Auto6513,Pomierzony,2016-06-05 11:01:29,7422086.8906,5545213.4920,238.5695
Auto6514,Pomierzony,2016-06-05 11:01:30,7422086.5889,5545214.4836,238.5752
Auto6515,Pomierzony,2016-06-05 11:01:31,7422086.3622,5545215.4199,238.5756
Auto6516,Pomierzony,2016-06-05 11:01:32,7422086.0980,5545216.4031,238.5655
Auto6517,Pomierzony,2016-06-05 11:01:33,7422085.7526,5545217.3521,238.5745
Auto6518,Pomierzony,2016-06-05 11:01:34,7422085.5650,5545218.3112,238.5825
Auto6519,Pomierzony,2016-06-05 11:01:35,7422085.2019,5545219.2788,238.5694
Auto6520,Pomierzony,2016-06-05 11:01:36,7422084.9111,5545220.2172,238.5839
Auto6521,Pomierzony,2016-06-05 11:01:37,7422084.6620,5545221.2055,238.5805
Auto6522,Pomierzony,2016-06-05 11:01:38,7422084.2928,5545222.1346,238.6182
Auto6523,Pomierzony,2016-06-05 11:01:39,7422084.0588,5545223.1135,238.6045
Auto6524,Pomierzony,2016-06-05 11:01:40,7422083.7215,5545224.0635,238.5783
Auto6525,Pomierzony,2016-06-05 11:01:41,7422083.4745,5545225.0254,238.5755
Auto6526,Pomierzony,2016-06-05 11:01:42,7422083.1635,5545225.9634,238.5869
Auto6527,Pomierzony,2016-06-05 11:01:43,7422082.8119,5545226.8724,238.5858
Auto6528,Pomierzony,2016-06-05 11:01:44,7422082.4716,5545227.7860,238.5786
Auto6529,Pomierzony,2016-06-05 11:01:45,7422082.0828,5545228.6449,238.5779
Auto6530,Pomierzony,2016-06-05 11:01:46,7422081.5853,5545229.4870,238.5677
Auto6531,Pomierzony,2016-06-05 11:01:47,7422081.0221,5545230.2528,238.5687
Auto6532,Pomierzony,2016-06-05 11:01:48,7422080.5245,5545231.0433,238.5816
Auto6533,Pomierzony,2016-06-05 11:01:49,7422079.8265,5545231.7532,238.5751
Auto6534,Pomierzony,2016-06-05 11:01:50,7422079.2506,5545232.5042,238.5751
Auto6535,Pomierzony,2016-06-05 11:01:51,7422078.6860,5545233.2542,238.5757
Auto6536,Pomierzony,2016-06-05 11:01:52,7422078.0500,5545233.9924,238.5774
Auto6537,Pomierzony,2016-06-05 11:01:53,7422077.5554,5545234.7914,238.5778
Auto6538,Pomierzony,2016-06-05 11:01:54,7422077.0035,5545235.5525,238.5722
Auto6539,Pomierzony,2016-06-05 11:01:55,7422076.4624,5545236.4008,238.5730
Auto6540,Pomierzony,2016-06-05 11:01:56,7422075.9856,5545237.1973,238.5860
Auto6541,Pomierzony,2016-06-05 11:01:57,7422075.5195,5545238.0387,238.5675
Auto6542,Pomierzony,2016-06-05 11:01:58,7422075.0424,5545238.8860,238.5668
Auto6543,Pomierzony,2016-06-05 11:01:59,7422074.6701,5545239.7113,238.5782
Auto6544,Pomierzony,2016-06-05 11:02:00,7422074.3147,5545240.6042,238.5782
Auto6545,Pomierzony,2016-06-05 11:02:01,7422073.9043,5545241.5058,238.5889
Auto6546,Pomierzony,2016-06-05 11:02:02,7422073.7344,5545242.3963,238.5916
Auto6547,Pomierzony,2016-06-05 11:02:03,7422073.5645,5545243.2955,238.5825
Auto6548,Pomierzony,2016-06-05 11:02:04,7422073.3262,5545244.2622,238.5783
Auto6549,Pomierzony,2016-06-05 11:02:05,7422073.3004,5545245.1900,238.5798
Auto6550,Pomierzony,2016-06-05 11:02:06,7422073.2565,5545246.1123,238.5678
Auto6551,Pomierzony,2016-06-05 11:02:07,7422073.2341,5545247.1209,238.5780
Auto6552,Pomierzony,2016-06-05 11:02:08,7422073.2700,5545248.0387,238.5811
Auto6553,Pomierzony,2016-06-05 11:02:09,7422073.4045,5545248.9239,238.5802
Auto6554,Pomierzony,2016-06-05 11:02:10,7422073.5534,5545249.8385,238.5772
Auto6555,Pomierzony,2016-06-05 11:02:11,7422073.6434,5545250.7970,238.5693
Auto6556,Pomierzony,2016-06-05 11:02:12,7422073.8770,5545251.6758,238.5892
Auto6557,Pomierzony,2016-06-05 11:02:13,7422074.1047,5545252.5198,238.5775
Auto6558,Pomierzony,2016-06-05 11:02:14,7422074.2719,5545253.4958,238.5676
Auto6559,Pomierzony,2016-06-05 11:02:15,7422074.5063,5545254.4057,238.5877
Auto6560,Pomierzony,2016-06-05 11:02:16,7422074.7776,5545255.2799,238.5806
Auto6561,Pomierzony,2016-06-05 11:02:17,7422074.9341,5545256.2607,238.5811
Auto6562,Pomierzony,2016-06-05 11:02:18,7422075.1051,5545257.1994,238.5850
Auto6563,Pomierzony,2016-06-05 11:02:19,7422075.3965,5545258.1040,238.5804
Auto6564,Pomierzony,2016-06-05 11:02:20,7422075.6650,5545259.0341,238.5928
Auto6565,Pomierzony,2016-06-05 11:02:21,7422075.8215,5545259.9480,238.6020
Auto6566,Pomierzony,2016-06-05 11:02:22,7422076.0371,5545260.8787,238.6045
Auto6567,Pomierzony,2016-06-05 11:02:23,7422076.1667,5545261.7857,238.5870
Auto6568,Pomierzony,2016-06-05 11:02:24,7422076.0176,5545262.6527,238.5823
Auto6569,Pomierzony,2016-06-05 11:02:25,7422075.9118,5545263.5143,238.5814
Auto6570,Pomierzony,2016-06-05 11:02:26,7422075.6803,5545264.3161,238.5684
Auto6571,Pomierzony,2016-06-05 11:02:27,7422075.3055,5545265.0909,238.5750
Auto6572,Pomierzony,2016-06-05 11:02:28,7422075.0298,5545265.8789,238.5843
Auto6573,Pomierzony,2016-06-05 11:02:29,7422074.5758,5545266.6722,238.5779
Auto6574,Pomierzony,2016-06-05 11:02:30,7422074.2210,5545267.5310,238.5873
Auto6575,Pomierzony,2016-06-05 11:02:31,7422073.9247,5545268.3640,238.5833
Auto6576,Pomierzony,2016-06-05 11:02:32,7422073.4572,5545269.2712,238.5767
Auto6577,Pomierzony,2016-06-05 11:02:33,7422073.0825,5545270.1425,238.5854
Auto6578,Pomierzony,2016-06-05 11:02:34,7422072.7471,5545271.0446,238.5775
Auto6579,Pomierzony,2016-06-05 11:02:35,7422072.2711,5545271.9983,238.5871
Auto6580,Pomierzony,2016-06-05 11:02:36,7422071.9077,5545272.9212,238.5985
Auto6581,Pomierzony,2016-06-05 11:02:37,7422071.6118,5545273.8554,238.5960
Auto6582,Pomierzony,2016-06-05 11:02:38,7422071.3333,5545274.7790,238.5978
Auto6583,Pomierzony,2016-06-05 11:02:39,7422071.0861,5545275.6823,238.5835
Auto6584,Pomierzony,2016-06-05 11:02:40,7422070.9065,5545276.5561,238.5827
Auto6585,Pomierzony,2016-06-05 11:02:41,7422070.7448,5545277.4200,238.5916
Auto6586,Pomierzony,2016-06-05 11:02:42,7422070.5765,5545278.2812,238.5840
Auto6587,Pomierzony,2016-06-05 11:02:43,7422070.5822,5545279.0627,238.5875
Auto6588,Pomierzony,2016-06-05 11:02:44,7422070.6545,5545279.7836,238.5891
Auto6589,Pomierzony,2016-06-05 11:02:45,7422070.8684,5545280.4512,238.5912
Auto6590,Pomierzony,2016-06-05 11:02:46,7422071.0891,5545281.1240,238.5850
Auto6591,Pomierzony,2016-06-05 11:02:47,7422071.4139,5545281.7272,238.5797
Auto6592,Pomierzony,2016-06-05 11:02:48,7422071.7023,5545282.3733,238.5887
Auto6593,Pomierzony,2016-06-05 11:02:49,7422072.0982,5545282.9245,238.5925
Auto6594,Pomierzony,2016-06-05 11:02:50,7422072.4514,5545283.5354,238.5819
Auto6595,Pomierzony,2016-06-05 11:02:51,7422072.7892,5545284.2780,238.5892
Auto6596,Pomierzony,2016-06-05 11:02:52,7422073.1382,5545284.9904,238.5858
Auto6597,Pomierzony,2016-06-05 11:02:53,7422073.4770,5545285.8902,238.5778
Auto6598,Pomierzony,2016-06-05 11:02:54,7422073.9630,5545286.6995,238.5780
Auto6599,Pomierzony,2016-06-05 11:02:55,7422074.4563,5545287.4398,238.5814
Auto6600,Pomierzony,2016-06-05 11:02:56,7422075.0619,5545288.0241,238.5858
Auto6601,Pomierzony,2016-06-05 11:02:57,7422075.6556,5545288.5533,238.5825
Auto6602,Pomierzony,2016-06-05 11:02:58,7422076.3262,5545289.0188,238.5837
Auto6603,Pomierzony,2016-06-05 11:02:59,7422077.0184,5545289.4260,238.5980
Auto6604,Pomierzony,2016-06-05 11:03:00,7422077.6782,5545289.7835,238.5950
Auto6605,Pomierzony,2016-06-05 11:03:01,7422078.4367,5545290.0665,238.5876
Auto6606,Pomierzony,2016-06-05 11:03:02,7422079.1886,5545290.3755,238.5805
Auto6607,Pomierzony,2016-06-05 11:03:03,7422079.8975,5545290.4154,238.5703
